Unnamed: 0,title,date,stock,sentiment
1342485.0,"Shares of several financial service companies are trading lower following an increase in coronavirus cases in some US states that have reopened, leading to concerns of a second wave of the virus. The Fed kept rates at zero and noted it could stay there for as long as it takes for the economy to recover.",2020-06-11 10:05:00-04:00,WBS,positive
1342486.0,"Shares of several financial services companies are trading higher on continued optimism amid the reopening of the economy, which would increase consumer spending and economic activity.",2020-06-08 10:03:00-04:00,WBS,positive
1342487.0,"Morgan Stanley Maintains Equal-Weight on Webster Financial, Raises Price Target to $34",2020-06-08 09:06:00-04:00,WBS,neutral
1342488.0,Shares of several financial services companies are trading higher following strong US jobs data and continued optimism amid the reopening of the economy. A reopening will likely result in an uptick in consumer spending and borrowing.,2020-06-05 11:34:00-04:00,WBS,positive
1342489.0,Shares of several financial services companies are trading higher following strong US jobs data and continued optimism amid the reopening of the economy. A reopening will likely result in more consumer spending and borrowing.,2020-06-05 11:03:00-04:00,WBS,positive
1342490.0,"Shares of several financial companies are trading higher despite overall market weakness. Strength potentially related to states reopening, which would boost economic activity, consumer spending and borrowing.",2020-06-04 15:09:00-04:00,WBS,positive
1342491.0,Shares of several financial services companies are trading higher as equities continue to gain on optimism over the economy reopening as well as a smaller-than-expected drop in nonfarm payrolls.,2020-06-03 10:22:00-04:00,WBS,positive
1342492.0,"Shares of several financial services companies are trading higher amid economic optimism, stemming from some US states reopening businesses, an increase in mortgage demand figures and positive vaccine sentiment.",2020-05-27 09:54:00-04:00,WBS,positive
1342493.0,Mid-Afternoon Market Update: Crude Oil Up 2%; argenx Shares Spike Higher,2020-05-26 14:32:00-04:00,WBS,negative
1342494.0,Shares of several financial services companies are trading higher as equities gain amid coronavirus vaccine hopes as well as a pickup in economic activity as some US states reopen businesses.,2020-05-26 10:33:00-04:00,WBS,positive
1342495.0,"UBS Maintains Neutral on Webster Financial, Raises Price Target to $23.5",2020-05-15 10:37:00-04:00,WBS,neutral
1342496.0,"Shares of several financial services companies are trading lower as investors weigh the effects of US states reopening their economies, which has led to concerns of a potential resurgence in coronavirus cases.",2020-05-11 10:17:00-04:00,WBS,neutral
1342497.0,Shares of several global financial services companies are trading higher as equities gain after US unemployment figures came in below consensus estimates. Equities have been strong this week amid a rebound in oil prices and some US states easing lockdown restrictions.,2020-05-08 10:08:00-04:00,WBS,positive
1342498.0,"Notable Insider Buys This Past Week: Immunomedics, Simply Good Foods And More",2020-05-02 17:56:00-04:00,WBS,positive
1342499.0,Shares of several global financial services companies are trading lower amid market weakness following US jobless claims and consumer spending data.,2020-04-30 09:57:00-04:00,WBS,negative
1342500.0,"Shares of several global financial services companies are trading higher following positive data from a study of Gilead's Remdesivir, a potential coronavirus treatment candidate. A successful treatment could make a sooner return to economic activity and investment possible.",2020-04-29 10:21:00-04:00,WBS,positive
1342501.0,"Shares of several global financial services companies are trading higher potentially in sympathy with the overall market on news that some U.S. states plan on reopening their economies in phases, increasing economic activity.",2020-04-27 10:17:00-04:00,WBS,positive
1342502.0,Shares of several global financial services companies are trading higher as equities gain driven by a rebound in oil.,2020-04-23 10:53:00-04:00,WBS,positive
1342503.0,"Benzinga's Top Upgrades, Downgrades For April 22, 2020",2020-04-22 09:40:00-04:00,WBS,positive
1342504.0,Compass Point Downgrades Webster Financial to Neutral,2020-04-22 07:59:00-04:00,WBS,neutral
1342505.0,Webster Financial: Q1 Earnings Insights,2020-04-21 08:00:00-04:00,WBS,neutral
1342506.0,Webster Financial Q1 EPS $0.390 Misses $0.550 Estimate,2020-04-21 07:34:00-04:00,WBS,negative
1342507.0,"Earnings Scheduled For April 21, 2020",2020-04-21 04:49:00-04:00,WBS,neutral
1342508.0,"HSA Bank To Acquire Roughly 24,000 Health Savings Accounts From State Farm Bank",2020-04-20 16:20:00-04:00,WBS,neutral
1342509.0,HSA Bank To Acquire Health Savings Accounts From State Farm Bank,2020-04-20 16:18:00-04:00,WBS,neutral
1342510.0,HSA Bank to Acquire Health Savings Accounts from State Farm Bank; No Terms Disclosed,2020-04-20 16:03:00-04:00,WBS,negative
1342511.0,"Morgan Stanley Maintains Equal-Weight on Webster Financial, Lowers Price Target to $30",2020-04-07 08:36:00-04:00,WBS,negative
1342512.0,"UBS Maintains Neutral on Webster Financial, Lowers Price Target to $22.5",2020-04-06 12:15:00-04:00,WBS,negative
1342513.0,"Benzinga's Top Upgrades, Downgrades For April 6, 2020",2020-04-06 09:31:00-04:00,WBS,positive
1342514.0,Raymond James Upgrades Webster Financial to Strong Buy,2020-04-06 08:16:00-04:00,WBS,positive
1342515.0,"Benzinga's Top Upgrades, Downgrades For March 30, 2020",2020-03-30 09:35:00-04:00,WBS,positive
1342516.0,"Wells Fargo Upgrades Webster Financial to Overweight, Announces $27 Price Target",2020-03-30 07:07:00-04:00,WBS,negative
1342517.0,Stocks That Hit 52-Week Lows On Thursday,2020-03-19 10:49:00-04:00,WBS,negative
