Unnamed: 0,title,date,stock,sentiment
1316042.0,"Shares of several basic materials companies are trading lower following an increase in coronavirus cases in some US states that have reopened, leading to concerns of a second wave of the virus.",2020-06-11 10:04:00-04:00,VMC,positive
1316043.0,Shares of several materials companies are trading lower as markets sell off following recent rally and as investors await Wednesday's Fed announcement. Equities have gained over the past week amid optimism towards the US economic reopening and investors appear to be taking profits following run up.,2020-06-09 13:11:00-04:00,VMC,positive
1316044.0,Shares of several basic materials companies are trading higher following strong US jobs data and continued optimism amid the reopening of the economy. These have lead hopes of an economic rebound and an increase in materials demand.,2020-06-05 10:29:00-04:00,VMC,positive
1316045.0,Shares of several basic material companies are trading higher after as equities continue to gain on optimism over an economic reopening as well as a smaller-than-expected drop in nonfarm payrolls.,2020-06-03 10:19:00-04:00,VMC,positive
1316046.0,Shares of several basic materials companies are trading higher amid economic optimism as some US states reopen businesses and investors weigh vaccine progress. A pickup in economic activity would be a potential positive catalyst for basic materials demand.,2020-05-27 10:10:00-04:00,VMC,positive
1316047.0,Shares of several basic material companies are trading higher in sympathy with the overall market as equities rally on coronavirus vaccine hopes as well as a pickup in economic activity as some US states reopen businesses.,2020-05-26 10:42:00-04:00,VMC,positive
1316048.0,"Argus Research Maintains Buy on Vulcan Materials, Lowers Price Target to $120",2020-05-20 10:40:00-04:00,VMC,negative
1316049.0,Shares of several basic materials companies are trading higher in sympathy with the overall market as optimism around a coronavirus vaccine increased follows news from Moderna.,2020-05-18 10:50:00-04:00,VMC,positive
1316050.0,"Shares of several basic materials companies are trading lower amid market weakness. Investors weigh the reopening of some US states, which has raised concerns of a possible resurgence in coronavirus cases.",2020-05-11 11:23:00-04:00,VMC,negative
1316051.0,Shares of several basic materials companies are trading higher amid market strength after US job loss figures came in better than expected. The sector has been strong recently as several companies reported strong earnings and benefited from online services.,2020-05-08 10:25:00-04:00,VMC,positive
1316052.0,"Citigroup Maintains Buy on Vulcan Materials, Raises Price Target to $133",2020-05-08 08:31:00-04:00,VMC,neutral
1316053.0,"Barclays Maintains Overweight on Vulcan Materials, Lowers Price Target to $122",2020-05-07 11:13:00-04:00,VMC,negative
1316054.0,"Shares of several basic materials companies are trading higher amid continued economic optimism as some US states ease lockdown restrictions. While jobless claims came in worse than estimates, figures were lower than in prior weeks.",2020-05-07 11:12:00-04:00,VMC,positive
1316055.0,"Benzinga's Top Upgrades, Downgrades For May 6, 2020",2020-05-06 14:08:00-04:00,VMC,positive
1316056.0,"CFRA Downgrades Vulcan Materials to Hold, Lowers Price Target of $120",2020-05-06 12:46:00-04:00,VMC,negative
1316057.0,"Vulcan Materials Q1 Adj. EPS $0.470 Beats $0.440 Estimate, Sales $1.049B Beat $1.010B Estimate",2020-05-06 07:40:00-04:00,VMC,neutral
1316058.0,"Shares of several basic materials companies are trading higher following positive data from a study of Gilead's Remdesivir, a potential coronavirus treatment candidate. A successful treatment could make a sooner return to economic activity and investment",2020-04-29 11:10:00-04:00,VMC,positive
1316059.0,Shares of several basic material companies are trading higher for the session as some US states ease lockdown restrictions and as investors weigh quarterly earnings from blue chip companies.,2020-04-28 10:35:00-04:00,VMC,positive
1316060.0,"Shares of several basic material companies are trading higher as equities gain strength on news that some U.S. states will reopen their economies in phases, increasing economic activity and optimism around the coronavirus pandemic.",2020-04-27 11:49:00-04:00,VMC,positive
1316061.0,"JP Morgan Maintains Overweight on Vulcan Materials, Lowers Price Target to $120",2020-04-23 09:43:00-04:00,VMC,negative
1316062.0,"Nomura Maintains Buy on Vulcan Materials, Raises Price Target to $125",2020-04-17 08:44:00-04:00,VMC,neutral
1316063.0,Shares of several material stocks are trading lower amid a warning that oil demand will reach a 25-year low. This has negative implications for industrial production and construction.,2020-04-15 09:02:00-04:00,VMC,negative
1316064.0,Shares of several basic material companies are trading higher amid overall market strength after the US Federal Reserve announced a further $2.3 trillion in financing programs to support the economy.,2020-04-09 10:29:00-04:00,VMC,positive
1316065.0,Vulcan Materials shares are trading lower amid market weakness as macro concerns continue to grow as a result of the coronavirus pandemic.,2020-04-03 10:42:00-04:00,VMC,negative
1316066.0,"Shares of several basic materials companies are trading higher, potentially rebounding from this quarter's weakness.",2020-03-31 11:50:00-04:00,VMC,negative
1316067.0,"Stephens & Co. Maintains Equal-Weight on Vulcan Materials, Lowers Price Target to $120",2020-03-31 07:36:00-04:00,VMC,negative
1316068.0,"Deutsche Bank Maintains Hold on Vulcan Materials, Lowers Price Target to $124",2020-03-25 08:56:00-04:00,VMC,negative
1316069.0,"Goldman Sachs Earlier Maintained Buy on Vulcan Materials, Lowered Price Target to $140",2020-03-19 13:18:00-04:00,VMC,negative
1316070.0,Stocks That Hit 52-Week Lows On Wednesday,2020-03-18 11:37:00-04:00,VMC,negative
1316071.0,Shares of several steel and materials stocks are trading lower amid investor concerns about a global recession driven by the coronavirus. An economic slowdown would reduce demand for basic materials.,2020-03-18 06:28:00-04:00,VMC,negative
1316072.0,Stocks That Hit 52-Week Lows On Monday,2020-03-16 11:51:00-04:00,VMC,negative
1316073.0,"Benzinga's Top Upgrades, Downgrades For March 3, 2020",2020-03-03 10:06:00-05:00,VMC,positive
1316074.0,B of A Securities Upgrades Vulcan Materials to Buy,2020-03-03 07:02:00-05:00,VMC,positive
1316075.0,"Benzinga's Top Upgrades, Downgrades For February 24, 2020",2020-02-24 09:46:00-05:00,VMC,positive
1316076.0,10 Biggest Price Target Changes For Monday,2020-02-24 08:40:00-05:00,VMC,neutral
1316077.0,"Stephens & Co. Downgrades Vulcan Materials to Equal-Weight, Lowers Price Target to $150",2020-02-24 06:47:00-05:00,VMC,negative
1316078.0,"Citigroup Maintains Buy on Vulcan Materials, Lowers Price Target to $162",2020-02-19 08:33:00-05:00,VMC,negative
1316079.0,"RBC Capital Maintains Outperform on Vulcan Materials, Lowers Price Target to $157",2020-02-19 08:09:00-05:00,VMC,negative
1316080.0,"Vulcan Materials Q4 Adj. EPS $1.08 Misses $1.17 Estimate, Sales $1.186B Miss $1.19B Estimate",2020-02-18 07:32:00-05:00,VMC,negative
1316081.0,"Earnings Scheduled For February 18, 2020",2020-02-18 04:23:00-05:00,VMC,neutral
1316082.0,UPDATE: Hearing Suntrust Lowered Vulcan Materials Q4 Sales Forecasts From $326M To $308M,2020-01-15 15:18:00-05:00,VMC,negative
1316083.0,"Vulcan Materials Dipped, Not Rebounding Slightly; Hearing Suntrust Lowered Estimates On Co., Unconfirmed",2020-01-15 15:16:00-05:00,VMC,negative
1316084.0,"Benzinga's Top Upgrades, Downgrades For January 3, 2020",2020-01-03 11:33:00-05:00,VMC,positive
1316085.0,"Loop Capital Initiates Coverage On Vulcan Materials with Hold Rating, Announces $156 Price Target",2019-12-19 08:24:00-05:00,VMC,neutral
1316086.0,"Benzinga's Top Upgrades, Downgrades For November 21, 2019",2019-11-21 09:44:00-05:00,VMC,positive
1316087.0,"Deutsche Bank Initiates Coverage On Vulcan Materials with Hold Rating, Announces $166 Price Target",2019-11-21 06:57:00-05:00,VMC,neutral
1316088.0,Vulcan Materials Option Alert: Jan 17 $150 Calls at the Ask: 1200 @ $1.68 vs 329 OI; Ref=$140.57,2019-11-18 11:16:00-05:00,VMC,positive
1316089.0,Vulcan Materials Reaffirms FY19 Guidance,2019-11-06 09:18:00-05:00,VMC,neutral
1316090.0,Vulcan Materials shares are trading lower after the company reported worse-than-expected Q3 EPS results.,2019-11-06 08:45:00-05:00,VMC,neutral
1316091.0,"Vulcan Materials Q3 Adj. EPS $1.68 Misses $1.7 Estimate, Sales $1.42B Beat $1.37B Estimate",2019-11-06 07:39:00-05:00,VMC,negative
1316092.0,"Earnings Scheduled For November 6, 2019",2019-11-06 04:13:00-05:00,VMC,neutral
1316093.0,Vertical Research Initiates Coverage On Vulcan Materials with Hold Rating,2019-10-22 07:06:00-04:00,VMC,neutral
1316094.0,13 Stocks With The Highest EPS Growth Over The Past 5 Years,2019-10-21 14:00:00-04:00,VMC,positive
1316095.0,"SunTrust Robinson Humphrey Maintains Buy on Vulcan Materials, Raises Price Target to $165",2019-10-16 08:52:00-04:00,VMC,neutral
1316096.0,Bank of America Upgrades Vulcan Materials to Neutral,2019-10-15 06:40:00-04:00,VMC,neutral
1316097.0,"UPDATE: Nomura Maintains Buy On Vulcan Materials, Raises Target To $182 As Firm Notes 'We think investors underappreciate the improved pricing power following long-term public spending growth visibility and ensuing stronger margin leverage'",2019-09-19 13:06:00-04:00,VMC,positive
1316098.0,"Nomura Maintains Buy on Vulcan Materials, Raises Price Target to $182",2019-09-19 08:07:00-04:00,VMC,neutral
1316099.0,"Stifel Nicolaus Maintains Buy on Vulcan Materials, Raises Price Target to $165",2019-09-18 08:06:00-04:00,VMC,neutral
1316100.0,"RBC Capital Maintains Outperform on Vulcan Materials, Raises Price Target to $156",2019-09-18 07:52:00-04:00,VMC,neutral
1316101.0,"Stifel Maintains Buy on Vulcan Materials, Raises Price Target to $165",2019-09-18 06:51:00-04:00,VMC,neutral
1316102.0,"Barclays Maintains Overweight on Vulcan Materials, Raises Price Target to $160",2019-09-12 08:14:00-04:00,VMC,negative
1316103.0,Stocks That Hit 52-Week Highs On Monday,2019-09-09 12:43:00-04:00,VMC,neutral
1316104.0,"JP Morgan Maintains Overweight on Vulcan Materials, Raises Price Target to $160",2019-09-05 08:12:00-04:00,VMC,neutral
1316105.0,Stocks That Hit 52-Week Highs On Wednesday,2019-09-04 11:02:00-04:00,VMC,neutral
1316106.0,Stocks That Hit 52-Week Highs On Thursday,2019-08-22 10:32:00-04:00,VMC,neutral
1316107.0,Stocks That Hit 52-Week Highs On Monday,2019-08-19 10:53:00-04:00,VMC,neutral
1316108.0,"Soros 13F Shows New Stake In Vulcan Materials, Raised Stake In Celgene",2019-08-14 16:36:00-04:00,VMC,neutral
1316109.0,Stocks That Hit 52-Week Highs On Tuesday,2019-08-13 10:28:00-04:00,VMC,neutral
1316110.0,Stocks That Managed to Breach 52-Week Highs Wednesday Morning,2019-07-31 11:01:00-04:00,VMC,neutral
1316111.0,Vulcan Materials shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,2019-07-26 13:26:00-04:00,VMC,positive
1316112.0,"Vulcan Materials Sees FY19 EPS $4.55-$5.05 vs $4.85 Estimate, Adj. EBITDA $1.25B-$1.33B",2019-07-25 08:07:00-04:00,VMC,neutral
1316113.0,"Vulcan Materials Q2 EPS $1.48 Beats $1.47 Estimate, Sales $1.328B Beat $1.3B Estimate",2019-07-25 08:06:00-04:00,VMC,neutral
1316114.0,"Earnings Scheduled For July 25, 2019",2019-07-25 04:36:00-04:00,VMC,neutral
1316115.0,"Stifel Nicolaus Maintains Buy on Vulcan Materials, Raises Price Target to $145",2019-07-02 08:41:00-04:00,VMC,neutral
1316116.0,Vulcan Materials shares are trading lower after the company's VP and Chief Administrative Officer disclosed the sale of shares late Monday.,2019-06-11 13:49:00-04:00,VMC,positive
1316117.0,Vulcan Materials shares are trading higher after the company reported better-than-expected Q1 EPS and sales results.,2019-05-02 09:41:00-04:00,VMC,positive
1316118.0,"Vulcan Materials Q1 Adj. EPS $0.46 Beats $0.36 Estimate, Sales $996.5M Beat $907.64M Estimate",2019-05-02 08:03:00-04:00,VMC,neutral
1316119.0,Vulcan Materials 8-K Shows Thompson baker Named COO,2019-04-18 09:26:00-04:00,VMC,neutral
1316120.0,"Berenberg Initiates Coverage On Vulcan Materials with Hold Rating, Announces $115 Price Target",2019-04-03 08:19:00-04:00,VMC,neutral
1316121.0,"Benzinga's Top Upgrades, Downgrades For March 21, 2019",2019-03-21 09:19:00-04:00,VMC,positive
1316122.0,"JP Morgan Initiates Coverage On Vulcan Materials with Overweight Rating, Announces $135 Price Target",2019-03-21 08:06:00-04:00,VMC,neutral
1316123.0,71 Biggest Movers From Yesterday,2019-02-15 04:59:00-05:00,VMC,neutral
1316124.0,52 Stocks Moving In Thursday's Mid-Day Session,2019-02-14 12:27:00-05:00,VMC,neutral
1316125.0,"Vulcan Materials shares are trading higher after the company reported Q4 EPS of $0.93, beating the $0.90 estimate.",2019-02-14 10:34:00-05:00,VMC,negative
1316126.0,"Vulcan Materials Q4 EPS $0.93 Beats $0.90 Estimate, Sales $1.088B Miss $1.09B Estimate",2019-02-14 08:00:00-05:00,VMC,negative
1316127.0,"Earnings Scheduled For February 14, 2019",2019-02-14 04:21:00-05:00,VMC,neutral
1316128.0,Vulcan Materials Raises Quarterly Dividend From $0.28 To $0.31/Share,2019-02-08 16:46:00-05:00,VMC,neutral
1316129.0,Vulcan Materials Option Alert: Feb 15 $105 Calls at the Ask: 1350 @ $1.65 vs 262 OI; Earnings 2/15 Before Open [est] Ref=$98.34,2019-01-23 14:52:00-05:00,VMC,positive
1316130.0,"Citigroup Maintains Buy on Vulcan Materials, Lowers Price Target to $120",2019-01-04 10:34:00-05:00,VMC,negative
1316131.0,"Deutsche Bank Initiates Coverage On Vulcan Materials with Buy Rating, Announces $116 Price Target",2019-01-03 08:34:00-05:00,VMC,neutral
1316132.0,"Benzinga's Top Upgrades, Downgrades For December 6, 2018",2018-12-06 09:15:00-05:00,VMC,positive
1316133.0,"Nomura Upgrades Vulcan Materials to Buy, Raises Price Target to $140",2018-12-06 06:32:00-05:00,VMC,neutral
1316134.0,"Stocks Trading Ex Dividend For Tues., Nov. 20, 2018",2018-11-20 09:06:00-05:00,VMC,neutral
1316135.0,"Stocks That Will Be Trading Ex Dividend Tues., Nov. 20, 2018",2018-11-19 10:14:00-05:00,VMC,neutral
1316136.0,"Tariffs, Drug Prices, Legislative Gridlock: What Economists Are Watching Following The Midterm Election",2018-11-07 11:30:00-05:00,VMC,neutral
1316137.0,36 Stocks Moving In Wednesday's Pre-Market Session,2018-11-07 08:11:00-05:00,VMC,neutral
1316138.0,Here's What's At Stake For Your Investments In The 2018 Midterms,2018-11-06 08:54:00-05:00,VMC,neutral
1316139.0,"Citigroup Maintains Buy on Vulcan Materials, Lowers Price Target to $128",2018-11-01 10:35:00-04:00,VMC,negative
1316140.0,64 Biggest Movers From Yesterday,2018-10-31 05:00:00-04:00,VMC,neutral
1316141.0,"Vulcan Materials shares are trading up 13.2%; The company beat Q3 sales estimates, which appears to offset an EPS miss and weak FY18 guidance.",2018-10-30 13:35:00-04:00,VMC,negative
1316142.0,55 Stocks Moving In Tuesday's Mid-Day Session,2018-10-30 13:32:00-04:00,VMC,neutral
1316143.0,"Vulcan Materials Sees FY18 EPS $3.85-$3.95 vs $4.03 Estimate, Adj. EBITDA $1.125B-$1.135B",2018-10-30 08:08:00-04:00,VMC,neutral
1316144.0,"Vulcan Materials Company Q3 EPS $1.34 Misses $1.45 Estimate, Sales $1.24B Beat $1.23B Estimate",2018-10-30 08:07:00-04:00,VMC,negative
1316145.0,"Earnings Scheduled For October 30, 2018",2018-10-30 04:01:00-04:00,VMC,neutral
1316146.0,"Nomura Initiates Coverage On Vulcan Materials with Neutral Rating, Announces $100 Price Target",2018-10-29 14:10:00-04:00,VMC,neutral
1316147.0,46 Biggest Movers From Yesterday,2018-10-18 04:47:00-04:00,VMC,neutral
1316148.0,36 Stocks Moving In Wednesday's Mid-Day Session,2018-10-17 12:49:00-04:00,VMC,neutral
1316149.0,"Benzinga's Top Upgrades, Downgrades For October 17, 2018",2018-10-17 09:09:00-04:00,VMC,positive
1316150.0,Bank of America Downgrades Vulcan Materials to Underperform,2018-10-17 07:37:00-04:00,VMC,neutral
1316151.0,Vulcan Materials Option Alert: Nov 16 $110 Calls Sweep (31) near the Ask: 578 @ $1.201 vs 1011 OI; Earnings 10/31 After Close [est] Ref=$100.485,2018-10-16 10:51:00-04:00,VMC,positive
1316152.0,"Midterms And The Stock Market: Potential Winners, Losers From The Coming Election",2018-10-13 12:21:00-04:00,VMC,negative
1316153.0,10 Biggest Price Target Changes For Thursday,2018-10-11 10:29:00-04:00,VMC,neutral
1316154.0,"DA Davidson Maintains Neutral on Vulcan Materials, Lowers Price Target to $118",2018-10-11 08:49:00-04:00,VMC,negative
1316155.0,"Stocks That Made New 52-Week Lows So Far Today Include: Goldman Sachs, Morgan Stanley, eBay, International Paper, WestRock, Quanta Services, PPG Industries, Vulcan Materials, Illinois Tool Works, Pentair, Affiliated Managers Group, and Goodyear Tire",2018-10-10 14:35:00-04:00,VMC,negative
1316156.0,"Stocks Trading Ex Dividend For Tues., Aug. 21, 2018",2018-08-21 09:28:00-04:00,VMC,neutral
1316157.0,3 Bearish Stocks To Trade Over The Next Few Days,2018-08-16 11:52:00-04:00,VMC,neutral
1316158.0,RBC Capital Upgrades Vulcan Materials to Outperform,2018-08-01 06:25:00-04:00,VMC,neutral
1316159.0,Jefferies Upgrades Vulcan Materials to Buy,2018-08-01 06:22:00-04:00,VMC,neutral
1316160.0,"Vulcan Materials Q2 EPS $1.23 Misses $1.36 Estimate, Sales $1.2B Beat $1.16B Estimate",2018-07-31 08:01:00-04:00,VMC,negative
1316161.0,"Earnings Scheduled For July 31, 2018",2018-07-31 04:37:00-04:00,VMC,neutral
1316162.0,Bank of America Downgrades Vulcan Materials to Neutral,2018-07-25 09:10:00-04:00,VMC,neutral
