Unnamed: 0,title,date,stock,sentiment
470280.0,Expeditors Acquires Fleet Logistics' Digital Platform; No Terms Disclosed,2020-05-26 16:15:00-04:00,EXPD,negative
470281.0,"Morgan Stanley Maintains Equal-Weight on Expeditors International, Raises Price Target to $60",2020-05-11 09:15:00-04:00,EXPD,neutral
470282.0,"UBS Maintains Sell on Expeditors International, Raises Price Target to $63",2020-05-06 09:25:00-04:00,EXPD,neutral
470283.0,"Credit Suisse Maintains Underperform on Expeditors International, Raises Price Target to $66",2020-05-06 08:51:00-04:00,EXPD,positive
470284.0,"Expeditors International Q1 EPS $0.710 Beats $0.640 Estimate, Sales $1.902B Beat $1.800B Estimate",2020-05-05 08:32:00-04:00,EXPD,neutral
470285.0,"Earnings Scheduled For May 5, 2020",2020-05-05 04:53:00-04:00,EXPD,neutral
470286.0,"Barclays Maintains Equal-Weight on Expeditors International, Lowers Price Target to $72",2020-04-17 10:11:00-04:00,EXPD,negative
470287.0,"Morgan Stanley Maintains Equal-Weight on Expeditors International, Lowers Price Target to $59",2020-04-08 08:49:00-04:00,EXPD,negative
470288.0,"Shares of several companies in the broader industrial sector are trading lower as markets sell off following this week's strength. Despite US stimulus efforts, macro concerns still persist due to the coronavirus.",2020-03-27 09:28:00-04:00,EXPD,positive
470289.0,Stocks That Hit 52-Week Lows On Friday,2020-03-20 14:26:00-04:00,EXPD,negative
470290.0,Shares of several industrial companies are trading lower amid continued global coronavirus concerns. The virus has caused global economic disruption and negatively impacted supply chains for many companies. UPDATE: Trading has since reversed.,2020-03-19 09:53:00-04:00,EXPD,negative
470291.0,"Stifel Sees Decent Volumes Near Term, 2Q In Jeopardy",2020-03-17 17:07:00-04:00,EXPD,negative
470292.0,Stocks That Hit 52-Week Lows On Thursday,2020-03-12 12:10:00-04:00,EXPD,negative
470293.0,Stocks That Hit 52-Week Lows On Friday,2020-02-28 10:16:00-05:00,EXPD,negative
470294.0,"Baird Maintains Neutral on Expeditors International, Raises Price Target to $80",2020-02-19 08:58:00-05:00,EXPD,neutral
470295.0,"UBS Maintains Sell on Expeditors International, Raises Price Target to $68",2020-02-19 07:47:00-05:00,EXPD,neutral
470296.0,Expeditors International Profits Hit By Falling Volumes And Rates,2020-02-18 12:48:00-05:00,EXPD,positive
470297.0,Expeditors International shares are trading higher despite reporting worse-than-expected Q4 earnings results.,2020-02-18 10:24:00-05:00,EXPD,positive
470298.0,"Expeditors International Q4 EPS $0.79 Misses $0.87 Estimate, Sales $2.04B Miss $2.15B Estimate",2020-02-18 08:39:00-05:00,EXPD,negative
470299.0,"Earnings Scheduled For February 18, 2020",2020-02-18 04:23:00-05:00,EXPD,neutral
470300.0,Trans-Pacific Box Volumes Contract First Time In Decade,2020-01-24 09:46:00-05:00,EXPD,neutral
470301.0,71 Industrials Stocks Moving In Tuesday's Session,2020-01-21 14:54:00-05:00,EXPD,neutral
470302.0,Expeditors International Of Washington shares are trading lower after Credit Suisse maintained an Underperform rating on the stock and lowered the price target from $70 to $68.,2020-01-21 10:49:00-05:00,EXPD,positive
470303.0,"Credit Suisse Maintains Underperform on Expeditors International, Lowers Price Target to $68",2020-01-21 08:08:00-05:00,EXPD,positive
470304.0,Expeditors International Of Washington shares are trading lower after the company issued Q4 EPS guidance below analyst estimates.,2020-01-17 08:00:00-05:00,EXPD,neutral
470305.0,Expeditors Sees Q4 EPS $0.78-$0.81 vs $0.94 Estimate,2020-01-17 06:46:00-05:00,EXPD,neutral
470306.0,XPO Logistics Begins The Process Of (Maybe) Breaking Itself Up,2020-01-16 09:33:00-05:00,EXPD,neutral
470307.0,"Morgan Stanley Maintains Equal-Weight on Expeditors International, Raises Price Target to $62",2020-01-06 09:10:00-05:00,EXPD,neutral
470308.0,16 S&P 500 Stocks With The Worst Analyst Ratings,2019-12-01 09:50:00-05:00,EXPD,negative
470309.0,"Morgan Stanley Maintains Equal-Weight on Expeditors International, Raises Price Target to $61",2019-11-11 07:42:00-05:00,EXPD,neutral
470310.0,"Baird Maintains Neutral on Expeditors International, Raises Price Target to $78",2019-11-06 08:50:00-05:00,EXPD,neutral
470311.0,"Credit Suisse Maintains Underperform on Expeditors International, Raises Price Target to $70",2019-11-06 08:27:00-05:00,EXPD,positive
470312.0,Expeditors Posts Earnings Beat As Customs Brokerage Offsets Weak Air Volumes,2019-11-05 12:25:00-05:00,EXPD,negative
470313.0,Stocks That Hit 52-Week Highs On Tuesday,2019-11-05 11:12:00-05:00,EXPD,neutral
470314.0,"Expeditors International Q3 EPS $0.92 Beats $0.91 Estimate, Sales $2.075B Miss $2.15B Estimate",2019-11-05 08:33:00-05:00,EXPD,negative
470315.0,"Earnings Scheduled For November 5, 2019",2019-11-05 04:14:00-05:00,EXPD,neutral
470316.0,Goldman Sachs Cuts 2020 Transports Earnings Estimates On Industrial Weakness,2019-10-14 13:06:00-04:00,EXPD,negative
470317.0,"Benzinga's Top Upgrades, Downgrades For October 2, 2019",2019-10-02 09:32:00-04:00,EXPD,positive
470318.0,10 Biggest Price Target Changes For Wednesday,2019-10-02 08:59:00-04:00,EXPD,neutral
470319.0,A Peek Into The Markets: US Stock Futures Down Ahead Of ADP Report,2019-10-02 07:26:00-04:00,EXPD,neutral
470320.0,"Barclays Downgrades Expeditors International to Equal-Weight, Lowers Price Target to $72",2019-10-02 06:14:00-04:00,EXPD,negative
470321.0,"Expeditors International Navigates Trade War, Posts Earnings Beat",2019-08-06 11:32:00-04:00,EXPD,negative
470322.0,Expeditors International Of Washington shares are trading higher after the company reported better-than-expected Q2 EPS results.,2019-08-06 10:00:00-04:00,EXPD,positive
470323.0,"Expeditors International Q2 EPS $0.88 Beats $0.82 Estimate, Sales $2.04B Miss $2.08B Estimate",2019-08-06 08:39:00-04:00,EXPD,negative
470324.0,"Earnings Scheduled For August 6, 2019",2019-08-06 04:00:00-04:00,EXPD,neutral
470325.0,﻿Shares of several shipping and logistics companies are trading lower amid renewed US-China trade tensions. President Trump announced an addition 10% tariff on $300 billion worth of Chinese goods.,2019-08-05 12:13:00-04:00,EXPD,negative
470326.0,Shares of several shipping and logistics companies are trading higher in sympathy with UPS after the company reported strong Q2 earnings.,2019-07-24 12:04:00-04:00,EXPD,positive
470327.0,"Shares of shipping and logistics companies are trading lower, potentially in sympathy with CSX after the company reported worse-than-expected Q2 EPS and sales results. Knight-Swift Transportation additionally cut Q3 guidance.",2019-07-17 10:06:00-04:00,EXPD,positive
470328.0,Goldman Sachs Initiates Coverage Of Six Transports,2019-07-16 10:57:00-04:00,EXPD,neutral
470329.0,"Benzinga's Top Upgrades, Downgrades For July 10, 2019",2019-07-10 09:13:00-04:00,EXPD,positive
470330.0,"Goldman Sachs Initiates Coverage On Expeditors International with Sell Rating, Announces $70 Price Target",2019-07-10 08:46:00-04:00,EXPD,neutral
470331.0,Shares of several shipping and logistics companies are trading higher with the overall US market. Recent comments out of China and Mexico has renewed trade optimism and lifted economic outlook.,2019-06-04 13:31:00-04:00,EXPD,positive
