Unnamed: 0,title,date,stock,sentiment
1093754.0,70 Biggest Movers From Friday,2020-05-18 04:47:00-04:00,RM,neutral
1093755.0,50 Stocks Moving In Friday's Mid-Day Session,2020-05-15 12:31:00-04:00,RM,neutral
1093756.0,10 Biggest Price Target Changes For Friday,2020-05-15 08:53:00-04:00,RM,neutral
1093757.0,"BMO Capital Upgrades Regional Management to Outperform, Raises Price Target of $29",2020-05-15 05:24:00-04:00,RM,neutral
1093758.0,Stocks That Hit 52-Week Lows On Thursday,2020-05-14 10:47:00-04:00,RM,negative
1093759.0,78 Biggest Movers From Yesterday,2020-05-12 05:02:00-04:00,RM,neutral
1093760.0,"Regional Management Q1 EPS $(0.560) Does Not Comapre To $0.620 Estimate, Sales $96.074M Beat $93.190M Estimate",2020-05-06 17:01:00-04:00,RM,neutral
1093761.0,80 Biggest Movers From Yesterday,2020-04-08 04:12:00-04:00,RM,neutral
1093762.0,90 Biggest Movers From Friday,2020-03-30 05:10:00-04:00,RM,neutral
1093763.0,55 Stocks Moving In Friday's Mid-Day Session,2020-03-27 12:54:00-04:00,RM,neutral
1093764.0,Regional Management Corp. Promotes Robert W. Beck To President And Chief Executive Officer,2020-03-26 16:45:00-04:00,RM,positive
1093765.0,Stocks That Hit 52-Week Lows On Thursday,2020-03-19 10:49:00-04:00,RM,negative
1093766.0,Stocks That Hit 52-Week Lows On Thursday,2020-03-12 12:10:00-04:00,RM,negative
1093767.0,"Regional Management Q4 EPS $1.38 Beats $1.11 Estimate, Sales $97.984M Beat $93.72M Estimate",2020-02-25 16:22:00-05:00,RM,neutral
1093768.0,Regional Mgmt. Reports Replaced Its Previous Incurred Loss Impairment Model For Estimating Credit Losses On Assets With CECL Model,2020-01-22 16:07:00-05:00,RM,negative
1093769.0,94 Biggest Movers From Yesterday,2019-11-08 06:01:00-05:00,RM,neutral
1093770.0,Stocks That Hit 52-Week Highs On Thursday,2019-11-07 10:16:00-05:00,RM,neutral
1093771.0,"Regional Management Q3 Adj. EPS $1.08 Beats $0.95 Estimate, Sales $91.707M Beat $88.42M Estimate",2019-11-06 16:56:00-05:00,RM,neutral
1093772.0,Regional Management Q2 EPS $0.7 Beats $0.68 Estimate,2019-07-31 17:01:00-04:00,RM,neutral
1093773.0,Regional Mgmt. Names Rob Beck CFO,2019-07-16 16:20:00-04:00,RM,negative
1093774.0,"Regional Management Q1 EPS $0.67 Misses $0.74 Estimate, Sales $81.75M Miss $84.78M Estimate",2019-05-08 16:45:00-04:00,RM,negative
1093775.0,"Benzinga's Top Upgrades, Downgrades For February 22, 2019",2019-02-22 09:26:00-05:00,RM,positive
1093776.0,"BTIG Research Initiates Coverage On Regional Management with Buy Rating, Announces $36 Price Target",2019-02-22 07:07:00-05:00,RM,neutral
1093777.0,"Regional Management Q4 EPS $0.90 Beats $0.81 Estimate, Sales $83.749M Beat $81.77M Estimate",2019-02-12 16:56:00-05:00,RM,neutral
1093778.0,Regional Management Corp. Announces Retirement Of CFO Don Thomas,2019-02-12 16:25:00-05:00,RM,neutral
1093779.0,"Earnings Scheduled For February 12, 2019",2019-02-12 04:02:00-05:00,RM,neutral
1093780.0,"Regional Management Q3 EPS $0.85 Beats $0.83 Estimate, Sales $77.9M Miss $78.34M Estimate",2018-11-08 17:16:00-05:00,RM,negative
1093781.0,"Regional Management Q2 EPS $0.70 Beats $0.67 Estimate, Sales $72.4M Miss $73.49M Estimate",2018-07-31 17:09:00-04:00,RM,negative
1093782.0,"Regional Management Q1 EPS $0.72 Beats $0.71 Estimate, Sales $72.6M Miss $72.76M Estimate",2018-05-01 16:53:00-04:00,RM,negative
1093783.0,42 Biggest Movers From Yesterday,2018-02-15 04:43:00-05:00,RM,neutral
1093784.0,36 Stocks Moving In Wednesday's Mid-Day Session,2018-02-14 12:52:00-05:00,RM,neutral
1093785.0,"Regional Management Reports Q4  Adj. EPS $0.92, May Not Compare To $0.59 Est., Sales $72.1M vs $71.66M Est.",2018-02-13 16:44:00-05:00,RM,neutral
1093786.0,Regional Management Responds to Basswood Capital's Filing Which Included a Director Request,2017-12-18 07:10:00-05:00,RM,neutral
1093787.0,"Regional Management Corp. Reports Q3 EPS $0.45 vs. $0.56 In Same Qtr. Last Year, Sales $69.2M vs. $62.5M YoY",2017-11-08 16:47:00-05:00,RM,neutral
1093788.0,"Benzinga's Top Upgrades, Downgrades For August 23, 2017",2017-08-23 09:17:00-04:00,RM,positive
1093789.0,"Stephens & Co. Initiates Coverage On Regional Management with Equal-Weight Rating, Announces $25.00 Price Target",2017-08-23 08:08:00-04:00,RM,neutral
1093790.0,"Regional Management Reports Q2 EPS $0.52 vs $0.49 Same Qtr. Year Ago, Sales $63.34M vs $57.33M",2017-08-01 16:39:00-04:00,RM,neutral
1093791.0,"Benzinga's Top Upgrades, Downgrades For July 18, 2017",2017-07-18 09:32:00-04:00,RM,positive
1093792.0,"DA Davidson Initiates Coverage On Regional Management with Neutral Rating, Announces $27.00 Price Target",2017-07-18 06:29:00-04:00,RM,neutral
1093793.0,"Benzinga's Top Upgrades, Downgrades For June 13, 2017",2017-06-13 09:55:00-04:00,RM,positive
1093794.0,JMP Securities Upgrades Regional Management to Market Outperform,2017-06-13 06:20:00-04:00,RM,positive
1093795.0,13G Filing from Glen Capital Partners Focus Fund on Regional Mgmt Corp. Shows 5.26% Stake,2017-05-31 17:06:00-04:00,RM,neutral
1093796.0,"Regional Management Corp. Reports Q1 $0.65 vs. $0.40 In Prior Year Period, Sales $65.82M vs $56.69M In Prior Year Period",2017-05-02 16:21:00-04:00,RM,neutral
1093797.0,"Regional Management Reports Q4 EPS $0.55 vs. Prior Year Quarter $0.56, Rev. $64M vs. Prior Year Quarter $56M",2017-02-07 16:19:00-05:00,RM,neutral
1093798.0,18 Biggest Mid-Day Losers For Friday,2016-11-18 13:59:00-05:00,RM,negative
1093799.0,Benzinga's Top Downgrades,2016-11-18 09:08:00-05:00,RM,positive
1093800.0,"BMO Capital Downgrades Regional Management to Market Perform, Maintains $26.00",2016-11-18 06:21:00-05:00,RM,neutral
1093801.0,"Regional Mgmt Reports Q3 Adj. EPS $0.58, Sales $62.5M",2016-10-27 17:08:00-04:00,RM,neutral
1093802.0,"Regional Mgmt Reports Q2 Adj. EPS $0.53 vs $0.40 Est., Sales $57.3M vs $58.4M Est.",2016-07-26 17:03:00-04:00,RM,neutral
1093803.0,Regional Management Corp. Appoints Peter R. Knitzer as CEO,2016-06-14 16:15:00-04:00,RM,neutral
1093804.0,"Regional Management Reports Q1 Adj EPS $0.42 Vs Est $0.51, Sales $56.7M Vs Est $56.66M",2016-04-28 16:27:00-04:00,RM,neutral
1093805.0,Regional Mgmt Announces $25M Buyback Plan,2016-02-08 16:18:00-05:00,RM,neutral
1093806.0,"Regional Mgmt Reports Q4 EPS $0.56 vs $0.47 Est., Sales $56.7M vs $58.5M Est.",2016-01-28 16:28:00-05:00,RM,neutral
