Unnamed: 0,title,date,stock,sentiment
360354.0,"B. Riley FBR Maintains Buy on DHI Group, Lowers Price Target to $4.25",2020-05-07 10:50:00-04:00,DHX,negative
360355.0,"DHI Group Q1 Adj. EPS $0.030 Misses $0.040 Estimate, Sales $36.600M Miss $36.860M Estimate",2020-05-06 16:56:00-04:00,DHX,negative
360356.0,80 Biggest Movers From Yesterday,2020-03-31 04:15:00-04:00,DHX,neutral
360357.0,111 Biggest Movers From Yesterday,2020-03-20 04:56:00-04:00,DHX,neutral
360358.0,92 Stocks Moving In Thursday's Mid-Day Session,2020-03-19 12:23:00-04:00,DHX,neutral
360359.0,DHI Group Names Chris Henderson COO,2020-02-25 09:04:00-05:00,DHX,neutral
360360.0,"DHI Group Q4 EPS $0.07 Beats $0.06 Estimate, Sales $37.7M Beat $37.23M Estimate",2020-02-05 16:45:00-05:00,DHX,neutral
360361.0,DHI Gruop Names Kevin Bostick CFO,2019-12-13 07:03:00-05:00,DHX,neutral
360362.0,80 Biggest Movers From Friday,2019-11-11 04:51:00-05:00,DHX,neutral
360363.0,65 Stocks Moving In Friday's Mid-Day Session,2019-11-08 13:15:00-05:00,DHX,neutral
360364.0,"DHI Group Q3 EPS C$(0.12) Down From C$(0.02) YoY, Sales C$112.3M Up From C$104M YoY",2019-11-06 08:34:00-05:00,DHX,neutral
360365.0,60 Biggest Movers From Friday,2019-07-01 05:01:00-04:00,DHX,neutral
360366.0,"Companies Which Will Be Presenting At LD Micro's 9th Annual Micro Invitational Tues., Jun. 4, 2019",2019-06-03 16:57:00-04:00,DHX,neutral
360367.0,44 Biggest Movers From Yesterday,2019-05-07 05:49:00-04:00,DHX,neutral
360368.0,"DHI Group Q1 EPS $0.03 Misses $0.06 Estimate, Sales $37.12M Miss $37.14M Estimate",2019-05-02 17:55:00-04:00,DHX,negative
360369.0,30 Stocks Moving In Monday's Pre-Market Session,2019-04-15 09:01:00-04:00,DHX,neutral
360370.0,Mid-Day Market Update: Command Center Surges Following Merger Deal With Hire Quest; Hollysys Automation Shares Slide,2019-04-09 12:25:00-04:00,DHX,positive
360371.0,31 Stocks Moving In Friday's Pre-Market Session,2019-03-29 08:05:00-04:00,DHX,neutral
360372.0,84 Biggest Movers From Yesterday,2019-02-28 05:10:00-05:00,DHX,neutral
360373.0,72 Stocks Moving In Wednesday's Mid-Day Session,2019-02-27 12:20:00-05:00,DHX,neutral
360374.0,"Dice Holdings Earlier Reported Q4 EPS $0.06, Inline, Sales $37.987M Beat $37.91M Estimate",2019-02-07 08:40:00-05:00,DHX,neutral
360375.0,"DHI Group Says TCS Informed Co. On Jan. 31, 2019 It Will Not Pursue Possible Transaction With Co. At This Time",2019-02-04 17:41:00-05:00,DHX,neutral
360376.0,"DHI Group Amended 13D Filing From TCS Capital Shows 9.5% Stake, Includes News Firm Engaged In Confidential Discussions With Co. Board Related To Possible Transaction To Buy Co. For At Least $2.55/Share",2019-02-04 17:37:00-05:00,DHX,positive
360377.0,"B. Riley FBR Upgrades DHI Group to Buy, Announces $2.50 Price Target",2018-11-05 08:57:00-05:00,DHX,neutral
360378.0,"Dice Holdings, Inc. Q3 Adj. EPS $0.06 Beats $0.05 Estimate, Sales $38.917M Miss $39.66M Estimate",2018-11-01 07:47:00-04:00,DHX,negative
360379.0,51 Biggest Movers From Yesterday,2018-09-28 05:15:00-04:00,DHX,neutral
360380.0,36 Stocks Moving In Thursday's Mid-Day Session,2018-09-27 12:37:00-04:00,DHX,neutral
360381.0,DHI Group Acknowledges Receipt of Shareholder Letter from TCS Capital Management,2018-08-24 04:46:00-04:00,DHX,neutral
360382.0,42 Biggest Movers From Yesterday,2018-08-24 04:13:00-04:00,DHX,neutral
360383.0,41 Stocks Moving In Thursday's Mid-Day Session,2018-08-23 12:42:00-04:00,DHX,neutral
360384.0,DHX Brands Signs Eight New Consumer Products Deals For Teletubbies In South Korea,2018-08-02 08:40:00-04:00,DHX,neutral
360385.0,"DHI Group Q2 EPS $0.07 Beats $0.05 Estimate, Sales $41.6M Beat $40.27M Estimate",2018-08-02 07:14:00-04:00,DHX,neutral
360386.0,40 Biggest Movers From Friday,2018-06-04 04:33:00-04:00,DHX,neutral
360387.0,Mid-Afternoon Market Update: Crude Oil Down 1.5%; Euro Tech Holdings Shares Spike Higher,2018-06-01 14:31:00-04:00,DHX,negative
360388.0,42 Biggest Movers From Yesterday,2018-05-30 05:30:00-04:00,DHX,neutral
360389.0,37 Stocks Moving In Tuesday's Mid-Day Session,2018-05-29 12:44:00-04:00,DHX,neutral
360390.0,26 Stocks Moving In Tuesday's Pre-Market Session,2018-05-29 08:13:00-04:00,DHX,neutral
360391.0,DHI Group Reports Sale Of Hcareers To Virgil Holdings For ~$16.5M In Cash,2018-05-23 16:04:00-04:00,DHX,neutral
360392.0,"DHI Group Sees FY18 Adj. EBITDA Margin Inline With FY17 Level; Says ' continues to expect current top line trends to continue initially, with improvement later in the year as new product features gain adoption with tech professionals and recruiters'",2018-05-08 07:23:00-04:00,DHX,positive
360393.0,DHI Group Reports $7M Buyback Plan,2018-05-08 07:22:00-04:00,DHX,neutral
360394.0,"DHI Group Q1 EPS $0.07 Beats $0.05 Estimate, Sales $43.1M Beat $42.9M Estimate",2018-05-08 07:03:00-04:00,DHX,neutral
360395.0,S&P Dow Jones Indices Announces 'nVent Electric Set to Join S&P MidCap 400; Knowles to Join S&P SmallCap 600',2018-04-24 17:19:00-04:00,DHX,positive
360396.0,DHI Group Announces Art Zeile CFO,2018-04-10 07:02:00-04:00,DHX,neutral
360397.0,"DHI Group Sells RigLogix To Westwood Global Energy Group, Terms Not Disclosed",2018-02-27 09:01:00-05:00,DHX,positive
360398.0,"DHI Group Reports Q4 Adj. EPS $0.06 vs $0.04 Est., Sales $50.9M vs $49.3M Est.",2018-02-07 07:15:00-05:00,DHX,neutral
360399.0,"DHI Group Reports Q3 EPS $0.02 vs. $0.06 Est., Sales $52.4M vs. $52.5M Est.",2017-11-02 09:21:00-04:00,DHX,neutral
360400.0,"DHI Group Announces CEO Transition Plan, Michael Durney to Remain President and CEO as Board Conducts Search Process",2017-11-02 07:29:00-04:00,DHX,neutral
360401.0,"DHI Group Reports Q2 EPS $0.04 vs $0.06 Est., Sales $52.4M vs $52.9M Est.",2017-07-27 08:50:00-04:00,DHX,neutral
360402.0,Iconix Brand Group Reports Sale of Peanuts and Strawberry Shortcake Brands to DHX Media for $345M in Cash,2017-05-10 07:01:00-04:00,DHX,neutral
360403.0,"DHI Group Reports Q1 EPS $0.03 vs $0.06 Est., Sales $52.2M vs $53.7M Est.",2017-05-03 07:51:00-04:00,DHX,neutral
360404.0,"DHI Group Q1 EPS $0.03 vs $0.06 Est, Sales $52.2M vs $53.7M Est",2017-05-03 07:29:00-04:00,DHX,neutral
360405.0,10 Biggest Mid-Day Losers For Wednesday,2017-04-12 13:57:00-04:00,DHX,negative
360406.0,A Peek Into The Markets: U.S. Stock Futures Mostly Lower Ahead Of Treasury Budget Data,2017-04-12 07:51:00-04:00,DHX,negative
360407.0,"DHI Group, Inc. Concludes Strategic Alternatives Process, To Continue Tech-Focused Strategy As Independent Company",2017-04-12 07:00:00-04:00,DHX,neutral
360408.0,DHI Retains Evercore To Explore Strategic Alternatives,2016-11-22 16:09:00-05:00,DHX,neutral
360409.0,"DHX Media Reports Q1 EPS $0.01 vs $0.07 in Same Qtr. Last Year, Sales $53.8M vs $63.9M YoY",2016-11-14 17:16:00-05:00,DHX,neutral
360410.0,DHI Group To Explore Strategic Alternatives To Ensure Structure That Best Optimizes Shareholder Value And Execution Of Strategic Plan,2016-11-01 07:04:00-04:00,DHX,positive
360411.0,"DHI Group Sees Q4 Rev. $54-$55M vs. Est. $57M, EPS $0.09-$0.10 vs. Est. $0.10; FY16 Rev. $225.3-$226.3M vs. Est. $229.9M, EPS $0.40-$0.41 vs. Est. $0.35",2016-11-01 07:03:00-04:00,DHX,neutral
360412.0,"DHI Group Reports Q3 EPS $0.10 vs. Est. $0.10, Rev. $56.1M vs. Est. $56.6M",2016-11-01 07:02:00-04:00,DHX,neutral
360413.0,"Avondale Partners Downgrades DHI Group, Inc. Common Stock to Market Perform",2016-10-17 11:34:00-04:00,DHX,neutral
360414.0,"DHI Group Reports Q2 EPS $0.10 vs $0.08 Est., Sales $57.7M vs $58.7M Est.",2016-07-27 07:30:00-04:00,DHX,neutral
360415.0,"DHI Group Sees Q2 Rev. $57.5-$59M vs. Est. $61M, EPS $0.07-$0.09 vs. Est. $0.12; FY16 Rev. $240-$246M vs. Est. $245M, EPS $0.44-$0.47 vs. Est. $0.46",2016-04-27 07:03:00-04:00,DHX,neutral
360416.0,"DHI Group Reports Q1 EPS $0.02 vs. Est. $0.08, Rev. $58.3M vs. Est. $57.99M",2016-04-27 07:02:00-04:00,DHX,neutral
360417.0,"DHI Group Shares Unaffected Following Report Oilpro.com Founder David Kent Has Been Charged for Illegally Accessing Info Maintained by Alleged Victim, DHI Group",2016-03-30 13:13:00-04:00,DHX,negative
360418.0,"DHI Group, Inc., Barington Group Reach Agreement; Barington Capital To Withdraw 2 Board Director Nominations And Vote Its Shares In Support Of DHI's Director Nominees",2016-02-26 08:01:00-05:00,DHX,positive
360419.0,"DHI Group CEO Talks New Products, 'Terrible' Energy Job Recruiting Environment, And Tech Market Strength",2016-02-25 14:20:00-05:00,DHX,positive
360420.0,DHI Group Sees FY 2016 Revenue $241M to $250M vs $258.9M est,2016-02-03 07:04:00-05:00,DHX,neutral
360421.0,"DHI Group Q4 EPS $0.12 vs $0.11 est, Revenue $65.1M vs $64.5M est",2016-02-03 07:04:00-05:00,DHX,neutral
360422.0,"DHI Group, Inc. Announces New $50M Stock Repurchase Program",2015-12-17 16:32:00-05:00,DHX,neutral
360423.0,DHI Group Says Advised by Quadrangle Group Entities of Firm Have Distributed Added 2.5M Shares of DHI Common,2015-12-08 17:32:00-05:00,DHX,positive
360424.0,DHI Group Enter Into 5-Year $250M Credit Facility,2015-11-30 16:03:00-05:00,DHX,positive
360425.0,"DHI Group Reports Q3 EPS $0.12 Vs Est $0.10, Sales $65.1M Vs Est $61.29M",2015-10-28 07:05:00-04:00,DHX,neutral
360426.0,"DHI Group Reports Q2 EPS $0.11 Vs Est $0.10, Rev $65.8M vs Est $64.91M",2015-07-28 07:02:00-04:00,DHX,neutral
360427.0,"Barington Capital Announces Co., Ancora Advisors Sent Letter to Chair of DHI Group",2015-06-15 08:32:00-04:00,DHX,neutral
360428.0,Morning Market Losers,2015-04-29 09:56:00-04:00,DHX,negative
360429.0,"DH Group Reports Q1 EPS $0.09 vs. Est. $0.09, Rev. $63.8M vs. Est. $64.54M",2015-04-29 07:03:00-04:00,DHX,neutral
360430.0,"B Riley Initiates Coverage on Dice Holdings at Neutral, Announces $9.75 PT",2015-02-26 06:43:00-05:00,DHX,neutral
360431.0,Morning Market Losers,2015-01-29 10:00:00-05:00,DHX,negative
360432.0,Dice Holdings Announces New $50M Stock Repurchase Program,2014-12-15 16:57:00-05:00,DHX,neutral
