Unnamed: 0,title,date,stock,sentiment
862329.0,"Shares of several technology companies are trading lower, selling off from Wednesday strength as an increase in coronavirus cases in some US states has led to concerns of a second wave of the virus.",2020-06-11 10:25:00-04:00,MSI,positive
862330.0,Shares of several companies in the broader technology space are trading higher as markets rally following strong US jobs data.,2020-06-05 11:47:00-04:00,MSI,positive
862331.0,Shares of several companies in the broader technology sector are trading higher as markets rally following strong US jobs data.,2020-06-05 11:08:00-04:00,MSI,positive
862332.0,"Shares of several technology companies are trading higher as equities continue to gain on optimism over an economic reopening as well as a smaller-than-expected drop in nonfarm payrolls. The sector has performed well this year amid the stay-at-home environment, which has been a positive for virtual communication, enterprise software and e-commerce.",2020-06-03 11:55:00-04:00,MSI,positive
862333.0,"Shares of several companies in the broader technology sector are trading higher amid market volatility. The sector has performed well, partly due to the work-from-home environment, which has led to greater for virtual communication, e-commerce and software programs.",2020-06-01 12:38:00-04:00,MSI,positive
862334.0,"Credit Suisse Maintains Outperform on Motorola Solutions, Raises Price Target to $163",2020-06-01 08:40:00-04:00,MSI,positive
862335.0,"Shares of several technology companies are trading lower, rebounding from Wednesday weakness. The sector sold off Wednesday following recent strength amid greater interest in software and virtual communication services amid the work-from-home environment. Sector appears to be rebounding on Thursday.",2020-05-28 12:26:00-04:00,MSI,positive
862336.0,Shares of several technology companies are trading higher in sympathy with the overall market as equities rally on coronavirus vaccine hopes as well as a pickup in economic activity as some US states reopen businesses.,2020-05-26 11:12:00-04:00,MSI,positive
862337.0,"MKM Partners Maintains Neutral on Motorola Solutions, Lowers Price Target to $150",2020-05-08 12:54:00-04:00,MSI,positive
862338.0,"Credit Suisse Maintains Outperform on Motorola Solutions, Lowers Price Target to $161",2020-05-08 10:23:00-04:00,MSI,positive
862339.0,"Raymond James Reiterates Outperform on Motorola Solutions, Lowers Price Target to $175",2020-05-08 08:53:00-04:00,MSI,positive
862340.0,10 Biggest Price Target Changes For Friday,2020-05-08 08:40:00-04:00,MSI,neutral
862341.0,38 Stocks Moving in Friday's Pre-Market Session,2020-05-08 07:36:00-04:00,MSI,neutral
862342.0,"Citigroup Maintains Buy on Motorola Solutions, Lowers Price Target to $160",2020-05-08 07:28:00-04:00,MSI,positive
862343.0,Motorola Solutions shares are trading lower after the company reported worse-than-expected Q1 sales results. The company also withdrew FY20 guidance.,2020-05-08 07:11:00-04:00,MSI,positive
862344.0,A Peek Into The Markets: US Stock Futures Gain; All Eyes On Jobs Report,2020-05-08 05:52:00-04:00,MSI,positive
862345.0,"JP Morgan Downgrades Motorola Solutions to Underweight, Lowers Price Target of $130",2020-05-08 05:06:00-04:00,MSI,positive
862346.0,16 Stocks Moving In Thursday's After-Hours Session,2020-05-07 18:55:00-04:00,MSI,neutral
862347.0,Motorola Solutions shares are trading lower after the company reported worse-than-expected Q1 sales results. The company also withdrew FY20 guidance.,2020-05-07 16:44:00-04:00,MSI,positive
862348.0,Motorola Solutions Sees Q2 Adj. EPS $1.18-$1.27; Withdraws FY20 Guidance,2020-05-07 16:13:00-04:00,MSI,positive
862349.0,"Motorola Solutions Q1 Adj. EPS $1.490 Beats $1.280 Estimate, Sales $1.655B Miss $1.660B Estimate",2020-05-07 16:10:00-04:00,MSI,neutral
862350.0,"JP Morgan Maintains Neutral on Motorola Solutions, Lowers Price Target to $168",2020-04-29 09:58:00-04:00,MSI,positive
862351.0,Shares of several technology companies are trading lower amid overall market weakness following a collapse in oil prices. Oil has been negatively impacted by excess supply and low demand amid the coronavirus pandemic.,2020-04-21 10:52:00-04:00,MSI,negative
862352.0,Shares of several technology companies are trading lower amid uncertainty around demand outlook caused by the coronavirus pandemic which has significantly staggered consumer spending and economic activity.,2020-04-13 11:39:00-04:00,MSI,negative
862353.0,Shares of several technology companies are trading higher amid overall market strength after the US Federal Reserve announced $2.3 trillion in loan programs to further support the economy.,2020-04-09 09:49:00-04:00,MSI,positive
862354.0,Shares of several semiconductor and large technology stocks are trading higher with the broader market on optimism that coronavirus cases in several US hotspots appear to be reaching their peak.,2020-04-06 08:55:00-04:00,MSI,positive
862355.0,"Raymond James Maintains Outperform on Motorola Solutions, Lowers Price Target to $180",2020-04-03 08:33:00-04:00,MSI,positive
862356.0,"Shares of several technology, semiconductor, and software companies are trading lower amid market weakness as macro concerns continue to grow as a result of the coronavirus pandemic.",2020-04-01 11:12:00-04:00,MSI,negative
862357.0,"Shares of several technology, semiconductor and software companies are trading lower as a potential sell-off from this week's strength. While US stimulus legislation has boosted economic optimism, demand concerns still exist amid the coronavirus.",2020-03-27 11:30:00-04:00,MSI,positive
862358.0,Stocks That Hit 52-Week Lows On Monday,2020-03-23 10:34:00-04:00,MSI,negative
862359.0,"Shares of several technology, semiconductor and software companies are trading higher, rebounding from Monday's crash. Stocks may also potentially be getting a boost from expectations of further stimulus proposals.",2020-03-17 11:46:00-04:00,MSI,positive
862360.0,Shares of several technology companies are trading lower. Movement appears market related as markets continue to dip amid the global coronavirus outbreak.,2020-03-06 08:46:00-05:00,MSI,neutral
862361.0,"US Pushes Back Against UN ""Blacklist"" Of Companies",2020-03-04 09:19:00-05:00,MSI,neutral
862362.0,"Benzinga's Top Upgrades, Downgrades For March 3, 2020",2020-03-03 10:06:00-05:00,MSI,positive
862363.0,"JP Morgan Upgrades Motorola Solutions to Neutral, Announces $170 Price Target",2020-03-03 05:27:00-05:00,MSI,positive
862364.0,Stocks That Hit 52-Week Highs On Thursday,2020-02-20 10:26:00-05:00,MSI,neutral
862365.0,"Deutsche Bank Maintains Buy on Motorola Solutions, Raises Price Target to $210",2020-02-20 08:45:00-05:00,MSI,positive
862366.0,"UPDATE: Motorola Solutions Wins $345.8M In Compensatory Damages, $418.8M In Punitive Damages",2020-02-14 15:05:00-05:00,MSI,negative
862367.0,"Motorola Solutions Has Won Trade Secret Theft, Copyright Infringement Suits Against Hytera",2020-02-14 15:02:00-05:00,MSI,positive
862368.0,"CFRA Maintains Hold on Motorola Solutions, Raises Price Target to $190",2020-02-12 10:38:00-05:00,MSI,positive
862369.0,Stocks That Hit 52-Week Highs On Tuesday,2020-02-11 10:17:00-05:00,MSI,neutral
862370.0,46 Stocks Moving in Friday's Pre-Market Session,2020-02-07 07:25:00-05:00,MSI,neutral
862371.0,"8 Stocks To Watch For February 7, 2020",2020-02-07 04:46:00-05:00,MSI,neutral
862372.0,Motorola Solutions Q4 Adj. EPS $2.94 vs $2.78 Estimate,2020-02-06 16:11:00-05:00,MSI,positive
862373.0,"Motorola Solutions Q4 Adj. EPS $2.94 Beats $2.78 Estimate, Sales $2.377B Beat $2.37B Estimate",2020-02-06 16:10:00-05:00,MSI,positive
862374.0,"Earnings Scheduled For February 6, 2020",2020-02-06 04:30:00-05:00,MSI,neutral
862375.0,French Operator SFR Earlier Introduces Broadband Push-To-Talk Service From Motorola Solutions,2020-01-16 09:07:00-05:00,MSI,positive
