Unnamed: 0,title,date,stock,sentiment
470649.0,Shares of several consumer discretionary companies are trading lower as equities sell off following the recent rally. Stocks have rallied over the past week amid optimism towards the US economy reopening and investors have potentially taken some profits following the run up. NOTE: Investors are awaiting the FOMC meeting on Wednesday.,2020-06-09 11:07:00-04:00,EXPE,positive
470650.0,"Barry Diller Blasts Corporate Earnings Guidance, Calls It 'Wasteful' Exercise",2020-06-05 09:27:00-04:00,EXPE,neutral
470651.0,"Shares of several companies in the travel sector are trading higher as US states continue to ease lockdown restrictions, which has led to hopes of a rebound in travel demand.",2020-06-03 10:28:00-04:00,EXPE,positive
470652.0,Shares of several companies in the broader consumer discretionary space are trading higher as markets continue to gain on optimism over an economic reopening as well as a smaller-than-expected drop in nonfarm payrolls. The economy reopening could mean more consumer spending which is good for the sector.,2020-06-03 10:21:00-04:00,EXPE,positive
470653.0,"Morgan Stanley Maintains Equal-Weight on Expedia Group, Raises Price Target to $85",2020-06-03 08:59:00-04:00,EXPE,neutral
470654.0,"Shares of several companies in the travel, cruise and hotel space are trading higher amid continued optimism towards a rebound in travel demand.",2020-06-01 10:47:00-04:00,EXPE,positive
470655.0,Expedia Group: Price Over Earnings Overview,2020-05-27 10:53:00-04:00,EXPE,neutral
470656.0,"Shares of several travel companies are trading higher amid hopes of a rebound in travel demand, driven by business reopenings and positive vaccine sentiment among investors.",2020-05-27 10:30:00-04:00,EXPE,positive
470657.0,Shares of several consumer discretionary companies are trading higher as equities rally on coronavirus vaccine hopes as well as a pickup in economic activity as some US states reopen businesses. A vaccine could mean a faster return to discretionary spending.,2020-05-26 12:24:00-04:00,EXPE,positive
470658.0,"CFRA Maintains Hold on Expedia Group, Lowers Price Target to $82",2020-05-21 13:46:00-04:00,EXPE,negative
470659.0,PreMarket Prep Stock Of The Day: Expedia Group,2020-05-21 13:35:00-04:00,EXPE,neutral
470660.0,"Mizuho Maintains Neutral on Expedia Group, Raises Price Target to $80",2020-05-21 12:45:00-04:00,EXPE,neutral
470661.0,"Stifel Maintains Hold on Expedia Group, Raises Price Target to $85",2020-05-21 11:13:00-04:00,EXPE,neutral
470662.0,Expedia shares are trading lower after the company reported worse-than-expected Q1 EPS and sales results. Evercore ISI also downgraded the company's stock from Outperform to In-Line and lowered its price target from $130 to $85.,2020-05-21 11:11:00-04:00,EXPE,negative
470663.0,"DA Davidson Maintains Neutral on Expedia Group, Raises Price Target to $77",2020-05-21 09:59:00-04:00,EXPE,neutral
470664.0,"Benzinga's Top Upgrades, Downgrades For May 21, 2020",2020-05-21 09:47:00-04:00,EXPE,positive
470665.0,Climate Change: Up And Down Pattern Continues As Week Advances And Powell Awaited,2020-05-21 09:44:00-04:00,EXPE,neutral
470666.0,"RBC Capital Maintains Outperform on Expedia Group, Raises Price Target to $90",2020-05-21 09:24:00-04:00,EXPE,neutral
470667.0,"JP Morgan Maintains Neutral on Expedia Group, Raises Price Target to $84",2020-05-21 08:58:00-04:00,EXPE,positive
470668.0,"Expedia Group shares are trading higher after the company reported Q1 results. UPDATE: Shares have since reversed, now lower.",2020-05-21 08:41:00-04:00,EXPE,positive
470669.0,"Credit Suisse Maintains Outperform on Expedia Group, Raises Price Target to $101",2020-05-21 08:26:00-04:00,EXPE,positive
470670.0,10 Biggest Price Target Changes For Thursday,2020-05-21 08:06:00-04:00,EXPE,neutral
