Unnamed: 0,title,date,stock,sentiment
646600.0,Market Shrugs Off Potential Delisting Of Chinese Stocks,2020-06-04 12:47:00-04:00,IBKR,neutral
646601.0,"Interactive Brokers, Phillip Capital Group Partner With The Small Exchange",2020-06-03 10:43:00-04:00,IBKR,neutral
646602.0,"Darqube Announces Crowdfunding Effort, Aims To Democratize Finance With Trading Analytics Platform",2020-06-02 17:09:00-04:00,IBKR,neutral
646603.0,Interactive Brokers Launches Mutual Fund Marketplace And Search Tool,2020-05-20 16:51:00-04:00,IBKR,neutral
646604.0,"Interactive Brokers Raises Loss Estimate From Negative Oil, Says Oil Falling Below Zero Exposed Computer Bug; Sees Reimbursing Customers $109.3M",2020-05-08 10:52:00-04:00,IBKR,negative
646605.0,70 Biggest Movers From Yesterday,2020-04-23 04:12:00-04:00,IBKR,neutral
646606.0,46 Stocks Moving In Wednesday's Mid-Day Session,2020-04-22 12:13:00-04:00,IBKR,neutral
646607.0,Interactive Brokers shares are trading lower despite better-than-expected Q1 EPS. The company reported lower-than expected sales and a year-over-year decline in adj. pretax profit margin. The company also announced an $88 million negative impact from the collapse in crude oil futures.,2020-04-22 12:07:00-04:00,IBKR,negative
646608.0,Morning Market Stats in 5 Minutes,2020-04-22 10:40:00-04:00,IBKR,neutral
646609.0,32 Stocks Moving in Wednesday's Pre-Market Session,2020-04-22 07:16:00-04:00,IBKR,neutral
646610.0,9 Stocks Moving In Tuesday's After-Hours Session,2020-04-21 16:59:00-04:00,IBKR,neutral
646611.0,Interactive Brokers shares are trading lower despite the company reporting better-than-expected Q1 EPS results.,2020-04-21 16:06:00-04:00,IBKR,neutral
646612.0,Interactive Brokers Group Q1 EPS $0.690 Beats $0.640 Estimate,2020-04-21 16:04:00-04:00,IBKR,neutral
646613.0,"Earnings Scheduled For April 21, 2020",2020-04-21 04:49:00-04:00,IBKR,neutral
646614.0,"Wells Fargo Maintains Underweight on Interactive Brokers Group, Lowers Price Target to $37",2020-04-06 09:35:00-04:00,IBKR,positive
646615.0,Options Trading: What Is It And How To Do It?,2020-03-28 19:22:00-04:00,IBKR,neutral
646616.0,Stocks That Hit 52-Week Lows On Thursday,2020-03-19 10:49:00-04:00,IBKR,negative
646617.0,InteractiveBrokers Shares Tick Above $53.50 Level On Volume Over Last Few Mins.; Recent Report Suggested Goldman Now Considering Buying Brokers,2020-02-26 15:21:00-05:00,IBKR,positive
646618.0,Shares of several brokerages are trading lower potentially on profit-taking after the stocks rallied following news Morgan Stanley is buying E-Trade.,2020-02-21 11:29:00-05:00,IBKR,neutral
646619.0,"Interactive Brokers Launches Bond Marketplace, Scanner",2020-02-21 09:44:00-05:00,IBKR,neutral
646620.0,Shares of several brokerages are trading higher after Morgan Stanley announced the acquisition of E*TRADE.,2020-02-20 10:18:00-05:00,IBKR,positive
