Unnamed: 0,title,date,stock,sentiment
242697.0,10 Communication Services Stocks Moving In Friday's Pre-Market Session,2020-05-29 07:48:00-04:00,CHU,neutral
242698.0,Nokia CEO Confirms Won Share of China Unicom 5G Core Network Order,2020-04-30 05:50:00-04:00,CHU,positive
242699.0,Stocks That Hit 52-Week Lows On Thursday,2020-03-19 10:49:00-04:00,CHU,negative
242700.0,Stocks That Hit 52-Week Lows On Thursday,2020-03-12 12:10:00-04:00,CHU,negative
242701.0,Stocks That Hit 52-Week Lows On Wednesday,2020-03-11 11:41:00-04:00,CHU,negative
242702.0,Stocks That Hit 52-Week Lows On Friday,2020-02-28 10:16:00-05:00,CHU,negative
242703.0,Stocks That Hit 52-Week Lows On Thursday,2020-02-27 10:23:00-05:00,CHU,negative
242704.0,Stocks That Hit 52-Week Lows On Wednesday,2020-02-26 11:14:00-05:00,CHU,negative
242705.0,Stocks That Hit 52-Week Lows On Tuesday,2020-02-25 10:22:00-05:00,CHU,negative
242706.0,"Communication Stocks Outperforming Broad Stock Averages; Weekend Xinhua Report Suggested China Unicom, China Telecom To Finish Construction Of 250K 5G Base Stations; Verizon Up 0.3%, AT&T Down 0.5%",2020-02-24 09:54:00-05:00,CHU,neutral
242707.0,"China Grants Spectrum Licenses for 5G Indoor Coverage to China Telecom, China Unicom, China Broadcasting",2020-02-11 06:36:00-05:00,CHU,positive
242708.0,Stocks That Hit 52-Week Lows On Monday,2020-01-27 10:42:00-05:00,CHU,negative
242709.0,"Shares of several Chinese companies are trading lower as the Wuhan coronavirus continues to spread throughout the country, prompting travel bans in multiple Chinese cities. Reports say the death toll rose to 80 as of the end of Sunday with more than 2,700 people now infected.",2020-01-27 07:06:00-05:00,CHU,negative
242710.0,28 Communication Services Stocks Moving In Thursday's Session,2020-01-23 12:47:00-05:00,CHU,neutral
242711.0,Shares of Chinese companies are trading lower amid concerns over the outbreak and continued spread of the Wuhan coronavirus.,2020-01-23 09:21:00-05:00,CHU,neutral
242712.0,"Benzinga Pro's Top 5 Stocks To Watch For Fri., Dec. 27, 2019: NKE, AXE, PT, FLXN, ZLAB",2019-12-27 08:46:00-05:00,CHU,negative
242713.0,"Pintec Earlier Reported Deal With China Unicom To Expand Handset Financing, No Terms Disclosed",2019-12-27 07:24:00-05:00,CHU,neutral
242714.0,Stocks That Hit 52-Week Lows On Monday,2019-12-02 10:55:00-05:00,CHU,negative
242715.0,52 Biggest Movers From Friday,2019-12-02 04:44:00-05:00,CHU,neutral
242716.0,35 Stocks Moving In Friday's Mid-Day Session,2019-11-29 11:40:00-05:00,CHU,neutral
242717.0,Stocks That Hit 52-Week Lows On Friday,2019-11-29 11:04:00-05:00,CHU,negative
242718.0,Shares of several Chinese stocks are trading lower after the US passed a bill supporting Hong Kong and China threatened countermeasures against the US as a response.,2019-11-29 09:41:00-05:00,CHU,neutral
242719.0,24 Stocks Moving in Friday's Pre-Market Session,2019-11-29 07:39:00-05:00,CHU,neutral
242720.0,"Benzinga's Top Upgrades, Downgrades For September 19, 2019",2019-09-19 10:21:00-04:00,CHU,positive
242721.0,Bernstein Downgrades China Unicom to Market Perform,2019-09-19 07:29:00-04:00,CHU,neutral
242722.0,"Goldman Sachs Earlier Upgraded China Unicom to Buy, Raised Price Target to $13.2",2019-09-17 11:31:00-04:00,CHU,neutral
242723.0,Shares of many US-traded China-based stocks trading lower with the broader Chinese stock market following geopolitical concerns in the Middle East over the weekend.,2019-09-16 12:03:00-04:00,CHU,neutral
242724.0,Shares of several Chinese companies are trading higher after data from China eased concerns of global growth slowing. Tensions in Hong Kong are also easing on the withdrawal of the extradition bill. The protests are seen as a potential disruptor to global growth.,2019-09-04 12:46:00-04:00,CHU,positive
242725.0,Shares of several Chinese companies are trading lower as trade concerns increased following a new 15% tariff which was added to $112 billion worth of Chinese goods that went into effect on Sunday.,2019-09-03 11:42:00-04:00,CHU,positive
242726.0,New Street Downgrades China Unicom to Neutral,2019-08-19 10:20:00-04:00,CHU,neutral
242727.0,Shares of several Chinese companies are trading higher in sympathy with Alibaba after the company reported better-than-expected Q1 EPS and sales results.,2019-08-15 08:20:00-04:00,CHU,positive
242728.0,Stocks That Fell Through 52-Week Lows Wednesday,2019-08-07 14:22:00-04:00,CHU,negative
242729.0,"Shares of many China-based US-traded stocks trading higher, rebounding following a nearly 7% decline in the Chinese stock market so far in August.",2019-08-06 13:16:00-04:00,CHU,positive
