Unnamed: 0,title,date,stock,sentiment
126192.0,JMP Securities Downgrades Acuity Brands to Market Perform,2020-06-09 12:26:00-04:00,AYI,positive
126193.0,Acuity Brands shares are trading higher after Oppenheimer upgraded the stock from Perform to Outperform and announced a price target of $135 per share.,2020-06-08 13:17:00-04:00,AYI,positive
126194.0,"Oppenheimer Upgrades Acuity Brands After Ushio America Deal, Sees 'Truly Promising Value Proposition'",2020-06-08 13:01:00-04:00,AYI,positive
126195.0,"Oppenheimer Upgrades Acuity Brands to Outperform, Announces $135 Price Target",2020-06-08 06:25:00-04:00,AYI,neutral
126196.0,"Benzinga Pro's Top 5 Stocks To Watch For Wed., Jun. 3: AYI, CLDR, BCO, WORK, CETX",2020-06-03 07:57:00-04:00,AYI,positive
126197.0,"Acuity Brands Reports Deal With Ushio America To Supply Co. With Care222 UV Disinfection Module, No Terms Disclosed",2020-06-01 08:23:00-04:00,AYI,negative
126198.0,"Wells Fargo Maintains Overweight on Acuity Brands, Lowers Price Target to $100",2020-04-03 09:11:00-04:00,AYI,negative
126199.0,"Credit Suisse Maintains Outperform on Acuity Brands, Lowers Price Target to $111",2020-04-03 08:46:00-04:00,AYI,positive
126200.0,Recap: Acuity Brands Q2 Earnings,2020-04-02 08:49:00-04:00,AYI,neutral
126201.0,"Acuity Brands Q2 Adj. EPS $1.84 Misses $1.94 Estimate, Sales $824.2M Beat $810.58M Estimate",2020-04-02 08:42:00-04:00,AYI,negative
126202.0,"5 Stocks To Watch For April 2, 2020",2020-04-02 05:10:00-04:00,AYI,neutral
126203.0,"Earnings Scheduled For April 2, 2020",2020-04-02 04:50:00-04:00,AYI,neutral
126204.0,"JMP Securities Maintains Market Outperform on Acuity Brands, Lowers Price Target to $101",2020-04-01 08:14:00-04:00,AYI,positive
126205.0,Stocks That Hit 52-Week Lows On Thursday,2020-03-12 12:10:00-04:00,AYI,negative
126206.0,Stocks That Hit 52-Week Lows On Friday,2020-02-28 10:16:00-05:00,AYI,negative
126207.0,Stocks That Hit 52-Week Lows On Thursday,2020-02-27 10:23:00-05:00,AYI,negative
126208.0,Acuity Brands Appoints Maya Leibman To The Board Of Directors,2020-02-03 16:17:00-05:00,AYI,neutral
126209.0,64 Biggest Movers From Yesterday,2020-01-10 04:58:00-05:00,AYI,neutral
126210.0,32 Stocks Moving In Thursday's Mid-Day Session,2020-01-09 12:08:00-05:00,AYI,neutral
126211.0,Acuity Brands shares are trading lower after the company reported worse-than-expected Q1 EPS and sales results.,2020-01-09 11:11:00-05:00,AYI,neutral
126212.0,"Acuity Brands Says Remains Cautions About Overall Market Conditions within Lighting Industry For Remainder Of 2020, Primarily Due To Uncertainty Caused By Trade Issues",2020-01-09 08:42:00-05:00,AYI,negative
126213.0,"Acuity Brands Q1 Adj. EPS $2.13 Misses $2.21 Estimate, Sales $834.7M Miss $874.72M Estimate",2020-01-09 08:41:00-05:00,AYI,negative
126214.0,"Earnings Scheduled For January 9, 2020",2020-01-09 04:44:00-05:00,AYI,neutral
126215.0,"7 Stocks To Watch For January 9, 2020",2020-01-09 04:42:00-05:00,AYI,neutral
126216.0,Acuity Brands Appoints Neil M. Ashe As Next President And Chief Executive Officer,2020-01-08 16:20:00-05:00,AYI,neutral
126217.0,"Credit Suisse Maintains Outperform on Acuity Brands, Raises Price Target to $144",2019-12-17 08:12:00-05:00,AYI,positive
126218.0,"Acuity Brands Introduces Modulus Low Voltage Distributed Power, Control System",2019-12-09 09:35:00-05:00,AYI,negative
126219.0,Acuity Brands Acquires LocusLabs; Terms Not Disclosed,2019-11-25 16:19:00-05:00,AYI,neutral
126220.0,SmartThings & Acuity Brands Announce Alliance To Co-develop Smart Home Lighting Products,2019-10-29 09:05:00-04:00,AYI,positive
126221.0,10 Biggest Price Target Changes For Friday,2019-10-18 08:55:00-04:00,AYI,neutral
126222.0,"JMP Securities Maintains Market Outperform on Acuity Brands, Lowers Price Target to $160",2019-10-18 07:51:00-04:00,AYI,positive
126223.0,"Benzinga's Top Upgrades, Downgrades For October 16, 2019",2019-10-16 14:57:00-04:00,AYI,positive
126224.0,10 Biggest Price Target Changes For Wednesday,2019-10-16 08:45:00-04:00,AYI,neutral
126225.0,"Baird Downgrades Acuity Brands to Neutral, Lowers Price Target to $126",2019-10-16 06:42:00-04:00,AYI,negative
126226.0,"Oppenheimer Maintains Outperform on Acuity Brands, Lowers Price Target to $140",2019-10-03 09:07:00-04:00,AYI,negative
126227.0,10 Biggest Price Target Changes For Thursday,2019-10-03 09:00:00-04:00,AYI,neutral
126228.0,"Wells Fargo Maintains Outperform on Acuity Brands, Lowers Price Target to $138",2019-10-03 08:37:00-04:00,AYI,positive
126229.0,"Credit Suisse Maintains Outperform on Acuity Brands, Lowers Price Target to $140",2019-10-03 08:27:00-04:00,AYI,positive
126230.0,46 Biggest Movers From Yesterday,2019-10-03 05:05:00-04:00,AYI,neutral
126231.0,Acuity Brands shares are trading lower after the company reported worse-than-expected Q4 EPS and sales results.,2019-10-02 12:35:00-04:00,AYI,neutral
126232.0,31 Stocks Moving In Wednesday's Mid-Day Session,2019-10-02 12:28:00-04:00,AYI,neutral
126233.0,"Acuity Brands Q4 Adj. EPS $2.75 Misses $2.84 Estimate, Sales $938.1M Miss $1.03B Estimate",2019-10-02 08:55:00-04:00,AYI,negative
126234.0,"7 Stocks To Watch For October 2, 2019",2019-10-02 04:08:00-04:00,AYI,neutral
126235.0,"Earnings Scheduled For October 2, 2019",2019-10-02 03:45:00-04:00,AYI,neutral
126236.0,Acuity Brands Q4 Earnings Preview,2019-10-01 14:07:00-04:00,AYI,neutral
126237.0,"Baird Maintains Outperform, $160 Target On Acquity Brands As Firm's' Q4 'Lighting Survey Suggests Industry Benefited Early In Fq4 From Pre-Buys And Project Releases Ahead Of Tariff-induced Price Increases, With Demand Anecdotally Easing Back Into August'",2019-09-23 14:10:00-04:00,AYI,positive
126238.0,"Credit Suisse Maintains Outperform on Acuity Brands, Raises Price Target to $154",2019-09-19 08:07:00-04:00,AYI,positive
126239.0,Acuity Brands Acquires The Luminaires Group; Terms Not Disclosed,2019-09-10 09:06:00-04:00,AYI,neutral
126240.0,Acuity Brands 8-K Shows Karen Holcom Named CFO,2019-09-04 17:21:00-04:00,AYI,neutral
126241.0,Acuity Brands Names Richard Reece Pres,2019-09-04 16:17:00-04:00,AYI,neutral
126242.0,44 Biggest Movers From Yesterday,2019-07-03 05:24:00-04:00,AYI,neutral
126243.0,Mid-Afternoon Market Update: Acuity Brands Falls On Downbeat Sales; Amarin Shares Jump,2019-07-02 15:09:00-04:00,AYI,positive
126244.0,Mid-Day Market Update: Crude Oil Down 3.5%; MDJM Shares Spike Higher,2019-07-02 12:47:00-04:00,AYI,negative
126245.0,33 Stocks Moving In Tuesday's Mid-Day Session,2019-07-02 12:11:00-04:00,AYI,neutral
126246.0,Mid-Morning Market Update: Markets Edge Lower; Greenbrier Misses Q3 Expectations,2019-07-02 10:09:00-04:00,AYI,negative
126247.0,Acuity Brands shares are trading lower after the company reported worse-than-expected Q3 sales results.,2019-07-02 09:15:00-04:00,AYI,neutral
126248.0,Acuity Brands Falls On Mixed Q3 Earnings,2019-07-02 09:02:00-04:00,AYI,neutral
126249.0,"Acuity Brands Q3 EPS $2.53 Beats $2.5 Estimate, Sales $947.6M Miss $971.57M Estimate",2019-07-02 08:31:00-04:00,AYI,negative
126250.0,"5 Stocks To Watch For July 2, 2019",2019-07-02 04:52:00-04:00,AYI,neutral
126251.0,"Earnings Scheduled For July 2, 2019",2019-07-02 04:14:00-04:00,AYI,neutral
126252.0,A Preview Of Acuity Brands Q3 Earnings,2019-07-01 14:10:00-04:00,AYI,neutral
126253.0,64 Biggest Movers From Friday,2019-06-03 06:12:00-04:00,AYI,neutral
126254.0,45 Stocks Moving In Friday's Mid-Day Session,2019-05-31 12:33:00-04:00,AYI,neutral
126255.0,Shares of several technology companies are trading lower with the overall market following news President Trump will impose a 5% tariff on goods from Mexico.,2019-05-31 09:03:00-04:00,AYI,negative
126256.0,"Baird Maintains Outperform on Acuity Brands, Raises Price Target to $160",2019-04-04 11:03:00-04:00,AYI,neutral
126257.0,"Wells Fargo Maintains Outperform on Acuity Brands, Raises Price Target to $155",2019-04-04 10:46:00-04:00,AYI,positive
126258.0,"JMP Securities Maintains Market Outperform on Acuity Brands, Raises Price Target to $184",2019-04-04 10:24:00-04:00,AYI,positive
126259.0,55 Biggest Movers From Yesterday,2019-04-04 05:19:00-04:00,AYI,neutral
126260.0,Mid-Afternoon Market Update: Acuity Brands Gains On Earnings Beat; Advaxis Shares Plunge,2019-04-03 14:27:00-04:00,AYI,positive
126261.0,40 Stocks Moving In Wednesday's Mid-Day Session,2019-04-03 12:41:00-04:00,AYI,neutral
126262.0,Acuity Brands shares are trading higher after the company reported better-than-expected Q2 EPS.,2019-04-03 12:26:00-04:00,AYI,positive
126263.0,"Acuity Brands Q2 Adj. EPS $1.99 Beats $1.81 Estimate, Sales $854.4M Miss $878.96M Estimate",2019-04-03 08:37:00-04:00,AYI,negative
126264.0,"6 Stocks To Watch For April 3, 2019",2019-04-03 05:30:00-04:00,AYI,neutral
126265.0,"Earnings Scheduled For April 3, 2019",2019-04-03 05:09:00-04:00,AYI,neutral
126266.0,Goldman Sachs Upgrades Acuity Brands to Neutral,2019-03-21 06:39:00-04:00,AYI,neutral
126267.0,"Benzinga's Top Upgrades, Downgrades For March 6, 2019",2019-03-06 09:17:00-05:00,AYI,positive
126268.0,Credit Suisse Upgrades Acuity Brands to Outperform,2019-03-06 06:39:00-05:00,AYI,positive
126269.0,"Acuity Brands Q1 Adj. EPS $2.32 Beats $2.18 Estimate, Sales $932.6M Beat $922.07M Estimate",2019-01-09 08:31:00-05:00,AYI,neutral
