Unnamed: 0,title,date,stock,sentiment
46345.0,17 Healthcare Stocks Moving In Friday's Pre-Market Session,2020-05-08 07:50:00-04:00,AGRX,neutral
46346.0,20 Healthcare Stocks Moving In Thursday's Pre-Market Session,2020-05-07 07:32:00-04:00,AGRX,neutral
46347.0,66 Biggest Movers From Yesterday,2020-05-07 05:52:00-04:00,AGRX,neutral
46348.0,58 Stocks Moving In Wednesday's Mid-Day Session,2020-05-06 13:19:00-04:00,AGRX,neutral
46349.0,"The Daily Biotech Pulse: FDA Nod For AstraZeneca, AbbVie-Allergan Deal Clears Antitrust Hurdle",2020-05-06 08:42:00-04:00,AGRX,positive
46350.0,Agile Therapeutics Q1 EPS $(0.100) Misses $(0.090) Estimate,2020-05-05 16:13:00-04:00,AGRX,negative
46351.0,"The Daily Biotech Pulse: Bio-Rad's Coronavirus Test Gets EUA, Beat-And-Raise Quarter From GenMark, Adverum's Positive Gene Therapy Readout",2020-05-05 08:00:00-04:00,AGRX,positive
46352.0,55 Stocks Moving In Monday's Mid-Day Session,2020-05-04 12:39:00-04:00,AGRX,neutral
46353.0,20 Healthcare Stocks Moving In Monday's Pre-Market Session,2020-05-04 07:44:00-04:00,AGRX,neutral
46354.0,30 Stocks Moving in Monday's Pre-Market Session,2020-05-04 07:05:00-04:00,AGRX,neutral
46355.0,98 Biggest Movers From Friday,2020-05-04 05:08:00-04:00,AGRX,neutral
46356.0,The Week Ahead In Biotech: Smid-Cap Earnings News Flow Picks Up Pace,2020-05-03 08:45:00-04:00,AGRX,neutral
46357.0,"H.C. Wainwright Reiterates Buy on Agile Therapeutics, Lowers Price Target to $6",2020-03-20 08:08:00-04:00,AGRX,negative
46358.0,Shares of several companies in the healthcare space are trading lower in sympathy with the overall market on continued downward momentum caused by the coronavirus. The virus has had a negative impact on the global economy.,2020-03-16 10:18:00-04:00,AGRX,negative
46359.0,100 Biggest Movers From Friday,2020-03-09 05:25:00-04:00,AGRX,neutral
46360.0,Agile Therapeutics Shares Spike Over $2.40 Resistance Level; Pre-Market Form 4 Filing From CFO Dennis Reilly Showed Purchase Of 75K Shares,2020-03-06 11:27:00-05:00,AGRX,positive
46361.0,50 Healthcare Stocks Moving In Friday's Pre-Market Session,2020-02-28 08:34:00-05:00,AGRX,neutral
46362.0,46 Stocks Moving in Friday's Pre-Market Session,2020-02-28 07:39:00-05:00,AGRX,neutral
46363.0,140 Biggest Movers From Yesterday,2020-02-28 05:00:00-05:00,AGRX,neutral
46364.0,100 Stocks Moving In Thursday's Mid-Day Session,2020-02-27 12:24:00-05:00,AGRX,neutral
46365.0,Shares of several healthcare companies are trading lower as growing coronavirus fears hamper economic outlook.,2020-02-27 09:28:00-05:00,AGRX,negative
46366.0,94 Biggest Movers From Friday,2020-02-24 04:53:00-05:00,AGRX,neutral
46367.0,The Week Ahead In Biotech: Biopharma Earnings Pick Up Pace,2020-02-23 18:38:00-05:00,AGRX,neutral
46368.0,68 Stocks Moving In Friday's Mid-Day Session,2020-02-21 12:29:00-05:00,AGRX,neutral
46369.0,Agile Therapeutics shares are trading lower after the company priced a 15 million share common stock offering at $3 per share.,2020-02-21 09:16:00-05:00,AGRX,positive
46370.0,Agile Therapeutics Prices 15M Share Offering At $3/Share,2020-02-21 08:35:00-05:00,AGRX,positive
46371.0,"The Daily Biotech Pulse: FDA Approves Baudax Bio's Non-Opioid Pain Drug, Aerie Rallies On Q4 Results, D-Day For Esperion",2020-02-21 07:46:00-05:00,AGRX,negative
46372.0,12 Healthcare Stocks Moving In Friday's Pre-Market Session,2020-02-21 07:39:00-05:00,AGRX,neutral
46373.0,33 Stocks Moving in Friday's Pre-Market Session,2020-02-21 07:15:00-05:00,AGRX,neutral
46374.0,"8 Stocks To Watch For February 21, 2020",2020-02-21 04:55:00-05:00,AGRX,neutral
46375.0,17 Stocks Moving In Thursday's After-Hours Session,2020-02-20 17:33:00-05:00,AGRX,neutral
46376.0,Agile Therapeutics shares are trading lower after the company announced a proposed underwritten public offering of common stock. No size was disclosed.,2020-02-20 16:25:00-05:00,AGRX,negative
46377.0,"Agile Therapeutics Reports Offering Of Common Stock, No Size Disclosed",2020-02-20 16:17:00-05:00,AGRX,negative
46378.0,Agile Therapeutics Q4 EPS $(0.1) Up From $(0.11) YoY,2020-02-20 16:02:00-05:00,AGRX,neutral
46379.0,"H.C. Wainwright Maintains Buy on Agile Therapeutics, Raises Price Target to $7",2020-02-18 09:58:00-05:00,AGRX,neutral
46380.0,"RBC Capital Maintains Outperform on Agile Therapeutics, Raises Price Target to $8",2020-02-18 09:20:00-05:00,AGRX,neutral
46381.0,"FDA Approves Agile Therapeutics, Inc.'s Twirla Transdermal System On Friday",2020-02-18 08:58:00-05:00,AGRX,positive
46382.0,35 Healthcare Stocks Moving In Tuesday's Pre-Market Session,2020-02-18 08:25:00-05:00,AGRX,neutral
46383.0,30 Stocks Moving in Tuesday's Pre-Market Session,2020-02-18 07:13:00-05:00,AGRX,neutral
46384.0,"The Week Ahead In Biotech: Baudax Bio, Merck, Esperion Await FDA Decisions",2020-02-16 15:03:00-05:00,AGRX,positive
46385.0,"Agile Therapeutics shares are trading lower, not currently seeing company-specific news. NOTE: Co.'s PDUFA date for Twirla is expected for Feb. 16.",2020-02-13 10:25:00-05:00,AGRX,neutral
46386.0,Mid-Morning Market Update: Markets Open Lower; PepsiCo Tops Q4 Views,2020-02-13 10:24:00-05:00,AGRX,positive
46387.0,"Agile Therapeutics Shares Resume Trade, Rebound From Low, Halted On Fourth Circuit Breaker Down 28.7% For Session",2020-02-13 10:19:00-05:00,AGRX,neutral
46388.0,"Agile Therapeutics Shares Down ~33%; Not Seeing News To Justify Sharp Move Lower But Reminder Co. Had PDUFA Date For Twirla Extended To Feb. 16, 2020",2020-02-13 10:17:00-05:00,AGRX,neutral
46389.0,"Agile Therapetuics Shares Remain Halted Following Third Circuit Breaker; First 2 Circuit Breakers Were For 5 Mins, Last Circuit Breaker Has Been Longer Than 5 Mins.; Expect Shares To Resume Trade At 10:17:08 a.m. EST",2020-02-13 10:14:00-05:00,AGRX,positive
46390.0,Agile Therapeutics Shares Halted On Third Circuit Breaker,2020-02-13 10:08:00-05:00,AGRX,positive
46391.0,"Agile Therapeutics Shares Resume Trade, Continue Lower, Now Down 33% For Session",2020-02-13 10:07:00-05:00,AGRX,neutral
46392.0,"Agile Therapeutics Shares Resume Trade, Fall ~26%; Immediately Halted On Circuit Breaker",2020-02-13 10:02:00-05:00,AGRX,positive
46393.0,Agile Therapeutics Shares Halted On Circuit Breaker,2020-02-13 09:56:00-05:00,AGRX,positive
46394.0,"The Daily Biotech Pulse: Deciphera Cancer Drug Gets Priority Review, Fast Track Designation For Soligenix, Revolution Medicines IPO",2020-02-13 08:05:00-05:00,AGRX,negative
46395.0,36 Stocks Moving in Thursday's Pre-Market Session,2020-02-13 07:32:00-05:00,AGRX,neutral
