Unnamed: 0,title,date,stock,sentiment
1315631.0,"Shares of several airline companies are trading lower following weak guidance from Delta as well as concerns over a second wave of the coronavirus, which would further hamper travel demand.",2020-06-11 10:02:00-04:00,VLRS,negative
1315632.0,"Shares of several airlines companies are trading higher on continued optimism amid the reopening of the economy, which would increase consumer spending and travel demand.",2020-06-08 10:19:00-04:00,VLRS,positive
1315633.0,Shares of several airline companies are trading higher on continued momentum after American Airlines on Thursday indicated it would add back flights in July.,2020-06-05 08:42:00-04:00,VLRS,positive
1315634.0,Shares of several airline companies are trading higher as equities continue to gain on optimism over the economy reopening which could potentially increase travel demand as well as a smaller-than-expected drop in nonfarm payrolls.,2020-06-03 10:09:00-04:00,VLRS,positive
1315635.0,"Shares of several airline companies are trading higher, potentially amid optimism towards a pickup in passenger travel. Delta's CEO expressed confidence that travel will return in the next 12-18 months and expects to add more planes in June an July.",2020-05-20 10:51:00-04:00,VLRS,positive
1315636.0,Shares of several airline companies are trading higher as investor coronavirus outlook improves following positive drug data from Gilead. Hopes of a successful treatment candidate have improved the outlook for a rebound in travel demand.,2020-04-17 09:08:00-04:00,VLRS,positive
1315637.0,"Volaris Announces Temporary Reduction Of Capacity, As A Result Of The Declaration Of Health Emergency In Mexico",2020-04-01 06:01:00-04:00,VLRS,negative
1315638.0,Stocks That Hit 52-Week Lows On Thursday,2020-03-19 10:49:00-04:00,VLRS,negative
1315639.0,Stocks That Hit 52-Week Lows On Wednesday,2020-03-18 11:37:00-04:00,VLRS,negative
1315640.0,Stocks That Hit 52-Week Lows On Monday,2020-03-16 11:51:00-04:00,VLRS,negative
1315641.0,Stocks That Hit 52-Week Lows On Thursday,2020-03-12 12:10:00-04:00,VLRS,negative
1315642.0,Stocks That Hit 52-Week Lows On Wednesday,2020-03-11 11:41:00-04:00,VLRS,negative
1315643.0,"Volaris Feb. Traffic: RPMs Up 21% Year Over Year, ASMs Up 15.6%, Passengers Up 17.4%",2020-03-03 17:05:00-05:00,VLRS,neutral
1315644.0,Stocks That Hit 52-Week Highs On Thursday,2020-02-13 10:26:00-05:00,VLRS,neutral
1315645.0,Stocks That Hit 52-Week Highs On Monday,2020-02-03 11:44:00-05:00,VLRS,neutral
1315646.0,4 Airlines Stocks Moving In Tuesday's Session,2020-01-28 12:36:00-05:00,VLRS,neutral
1315647.0,"Volaris Reports Sep. Traffic: RPMs Up 21.1% Year Over Year, ASMs Up 18.7%, Load Factor Up 1.6 Points",2019-10-03 07:01:00-04:00,VLRS,neutral
1315648.0,Shares of several airline companies are trading lower in sympathy with the overall market amid continued fears of a recession following weak ADP jobs report. There is also uncertainty in the market over the upcoming U.S.-China meeting next week.﻿,2019-10-02 10:45:00-04:00,VLRS,negative
1315649.0,"Benzinga's Top Upgrades, Downgrades For September 17, 2019",2019-09-17 10:38:00-04:00,VLRS,positive
1315650.0,Bradesco Downgrades Controladora Vuela to Neutral,2019-09-17 08:07:00-04:00,VLRS,neutral
1315651.0,"Volaris Aug. RPMs Up 19.8% Year Over Year, ASMs Up 19.1% YoY, Load Factor Up 3.1 Points",2019-09-03 17:42:00-04:00,VLRS,neutral
1315652.0,"Volaris July RPMs Up 17.2% YoY, Load Factor 88.8%",2019-08-05 07:30:00-04:00,VLRS,neutral
1315653.0,14 Industrials Stocks Moving In Thursday's After-Market Session,2019-07-26 04:35:00-04:00,VLRS,neutral
1315654.0,"Volaris Reports Jun. Traffic: RPMs Up 22.2% Year Over Year, ASMs Up 18.9% YoY, Load Factor Up 2.3 Points",2019-07-03 07:32:00-04:00,VLRS,neutral
1315655.0,Shares of airline companies are trading higher on continued strength with the overall US market amid optimism over a US-Mexico trade deal.,2019-06-05 14:51:00-04:00,VLRS,positive
1315656.0,"Volaris Reports May RPMs Up 26.3% YoY, ASMs Up 22.9% YoY",2019-06-05 07:24:00-04:00,VLRS,neutral
1315657.0,Shares of airline companies are trading higher amid eased trade tensions after China's Commerce Ministry stated they are open to dialogue to resolve trade tensions; Mexican officials also said they could find common ground with the US.,2019-06-04 11:15:00-04:00,VLRS,positive
1315658.0,"Volaris Reports Apr. Traffic: RPMs Up 23.2%, ASMs Up 23.1%, Load Factor Up 0.1 Points",2019-05-06 07:46:00-04:00,VLRS,neutral
1315659.0,"Controladora Vuela Q1 EPS $0.26 May Not Compare To $(0.23) Estimate, Sales $371M Beat $353.09M Estimate",2019-04-26 07:18:00-04:00,VLRS,neutral
1315660.0,Goldman Sachs Upgrades Controladora Vuela to Buy,2019-03-06 07:27:00-05:00,VLRS,neutral
1315661.0,"Volaris Reports Feb. RPMs Up 13% YoY, ASMs Up 15.2% YoY, Total Passengers Up 16.1% YoY",2019-03-05 06:36:00-05:00,VLRS,neutral
1315662.0,"Benzinga's Top Upgrades, Downgrades For February 26, 2019",2019-02-26 09:59:00-05:00,VLRS,positive
1315663.0,"Imperial Capital Upgrades Controladora Vuela to Outperform, Lowers Price Target to $11.50",2019-02-26 05:53:00-05:00,VLRS,negative
1315664.0,"Volaris Q4 EPS $0.26, Sales 7.909M Mexican Pesos, Up 21.2% Year Over Year",2019-02-22 07:13:00-05:00,VLRS,neutral
1315665.0,"Volaris Reports January RPMs Up 12.1% YoY, ASMs Up 10.2% YoY, Total Passengers Up 13.6% YoY",2019-02-05 06:40:00-05:00,VLRS,neutral
1315666.0,Volaris December Revenue Passenger Miles Up 13.5% YoY,2019-01-07 06:39:00-05:00,VLRS,neutral
1315667.0,"Volaris Reports Nov. Traffic: RPMs Up 17.1% Year Over Year, ASMs Up 11.3%, Load Factor Up 4.4 Points",2018-12-06 06:34:00-05:00,VLRS,neutral
1315668.0,"HSBC Upgrades Controladora Vuela to Hold, Lowers Price Target to $6.21",2018-11-30 06:29:00-05:00,VLRS,negative
1315669.0,"Imperial Capital Downgrades Controladora Vuela to Underperform, Lowers Price Target to $4.50",2018-11-29 05:43:00-05:00,VLRS,negative
1315670.0,"Volaris Oct. RPMs Up 21.2% Year Over Year, ASMs Up 19.1%, Load Factor Up 1.5 Points",2018-11-05 17:13:00-05:00,VLRS,neutral
1315671.0,"Controladora Vuela Earlier Reported Q3 EPS $(0.06) Misses $0.08 Estimate, Sales $389M Beat $388.58M Estimate",2018-10-26 08:20:00-04:00,VLRS,negative
1315672.0,"Volaris Reports Sep. Traffic: RPMs Up 15.3% Year Over Year, ASMs Up 17%, Load Factor Down 1.1 Points",2018-10-03 16:45:00-04:00,VLRS,neutral
1315673.0,"Volaris Reports Aug. Traffic: RPMs Up 7.8% Year Over Year, ASMs Up 10.3%, Load Factor Down 6.9 Points, Passengers Up 10.2%",2018-09-06 06:06:00-04:00,VLRS,neutral
1315674.0,"Volaris Late Monday Reported July Total ASMs Up 7.5% YoY, Total RPMs Up 9.2% YoY, Total Passengers Up 10% YoY",2018-08-07 08:52:00-04:00,VLRS,neutral
1315675.0,"Volaris Reports July Load Factor 88.8%, -1.3% YoY",2018-08-07 03:47:00-04:00,VLRS,neutral
1315676.0,Controladora Vuela Compania De Aviacion Shares Up 6.8% After Co. Reported Q2 Earnings; Co. Beat EPS Estimates But Missed On Sales,2018-07-20 08:48:00-04:00,VLRS,negative
1315677.0,"Controladora Vuela Q2 EPS $0.02 Beats $(0.09) Estimate, Sales $314M Miss $324.26M Estimate",2018-07-20 07:31:00-04:00,VLRS,negative
1315678.0,Goldman Sachs Initiates Coverage On Controladora Vuela with Sell Rating,2018-07-16 08:40:00-04:00,VLRS,neutral
1315679.0,"Volaris Reports May RPMs Up 9.7%, ASMs Up 7.2%",2018-06-06 08:01:00-04:00,VLRS,neutral
1315680.0,"Controladora Vuela Compañía de Aviación Reports April RPMs Up 5.9%, ASMs Up 5.6%",2018-05-07 17:34:00-04:00,VLRS,neutral
1315681.0,"Morgan Stanley Upgrades Controladora Vuela Compania de Aviacion, S.A.B. de C.V. American Depositary Shares, each representing ten (10) Ordinary Participation Certificates to Overweight",2018-04-24 08:14:00-04:00,VLRS,negative
1315682.0,35 Biggest Movers From Yesterday,2018-04-24 05:07:00-04:00,VLRS,neutral
1315683.0,"Benzinga's Top Analyst Calls From April 23, 2018",2018-04-23 13:05:00-04:00,VLRS,positive
1315684.0,28 Stocks Moving In Monday's Mid-Day Session,2018-04-23 12:23:00-04:00,VLRS,neutral
1315685.0,"Geopolitical Uncertainty, Competition For Volaris Airline Parent Controladora Vuela Trigger Downgrade",2018-04-23 09:56:00-04:00,VLRS,negative
1315686.0,"Benzinga's Top Upgrades, Downgrades For April 23, 2018",2018-04-23 09:24:00-04:00,VLRS,positive
1315687.0,"Imperial Capital Downgrades Controladora Vuela Compania de Aviacion, S.A.B. de C.V. American Depositary Shares, each representing ten (10) Ordinary Participation Certificates to In-Line",2018-04-23 07:25:00-04:00,VLRS,positive
1315688.0,Controladora Vuela Compania De Aviacion Shares Down 15.6% After Co. Earlier Reported Q1 Miss,2018-04-20 14:59:00-04:00,VLRS,positive
1315689.0,"Volaris Q1 Earnings $(0.60)/ADS Misses $(0.18) Est., Sales $319M Misses $336M Est.",2018-04-20 07:34:00-04:00,VLRS,negative
1315690.0,"Volaris Reports March RPMs Up 16.9% YoY, ASMs Up 17.8% YoY",2018-04-05 17:01:00-04:00,VLRS,neutral
1315691.0,Volaris Reported Late Monday February Passenger Growth Up 12% YoY,2018-03-06 08:29:00-05:00,VLRS,positive
1315692.0,"Volaris Late Wed. Reported Q4 Earnings $0.28/ADS vs $0.21 Est., Sales $336M vs $347.46M",2018-02-22 09:37:00-05:00,VLRS,neutral
1315693.0,"Volaris Reports Jan. Traffic: ASMs Up 5.5 YoY, RPMs Up 0.4%, Passengers Down 2.1%",2018-02-09 09:49:00-05:00,VLRS,neutral
1315694.0,Controladora Vuela Compania de Aviacion Shares Up 8.97% Following News Of Partnership With Frontier Airlines,2018-01-16 15:13:00-05:00,VLRS,positive
1315695.0,Volaris and Frontier Partner to Offer More Flights Between Mexico and the United States,2018-01-16 08:16:00-05:00,VLRS,positive
1315696.0,"Volaris Reports Dec. Traffic: RPMs Up 3.1%, ASMs Up 7.8%, Load Factor Down 3.7 Points",2018-01-05 07:32:00-05:00,VLRS,neutral
1315697.0,Volaris Reports Obtained Foreign Air Carrier Permit In US For Costa Rican Operations,2017-12-19 08:41:00-05:00,VLRS,neutral
1315698.0,Watch Shares of Volaris After it Earlier Reported November Traffic Statistics,2017-12-07 08:26:00-05:00,VLRS,positive
1315699.0,Volaris Reports Q3 Sales $0.04 Pesos vs $0.72 Pesos In Prior Year Period,2017-10-25 07:17:00-04:00,VLRS,neutral
