Unnamed: 0,title,date,stock,sentiment
49437.0,"Shares of several financial services companies are trading lower as markets sell off following recent strength and as investors await today's Federal Reserve decision. UPDATE: Equities spiked following the Fed's decision to leave rates unchanged, with several stocks now up for the session.",2020-06-10 10:22:00-04:00,AIG,positive
49438.0,Shares of several financial services companies are trading lower as equities sell off following recent rally. Stocks have rallied over the past week amid optimism towards the US economy reopening and investors have potentially taken some profits following run up.,2020-06-09 10:34:00-04:00,AIG,positive
49439.0,Shares of several financial services companies are trading higher following strong US jobs data and continued optimism amid the reopening of the economy. A reopening will likely result in an uptick in consumer spending and borrowing.,2020-06-05 11:34:00-04:00,AIG,positive
49440.0,Shares of several financial services companies are trading higher following strong US jobs data and continued optimism amid the reopening of the economy. A reopening will likely result in more consumer spending and borrowing.,2020-06-05 11:03:00-04:00,AIG,positive
49441.0,"Shares of several financial companies are trading higher despite overall market weakness. Strength potentially related to states reopening, which would boost economic activity, consumer spending and borrowing.",2020-06-04 15:09:00-04:00,AIG,positive
49442.0,Shares of several financial services companies are trading higher as equities continue to gain on optimism over an economic reopening as well as a smaller-than-expected drop in nonfarm payrolls.,2020-06-03 09:52:00-04:00,AIG,positive
49443.0,"Keefe, Bruyette & Woods Maintains Outperform on American Intl Gr, Raises Price Target to $38",2020-06-01 10:24:00-04:00,AIG,neutral
49444.0,"Shares of several financial services companies are trading higher amid economic optimism, stemming from some US states reopening businesses, an increase in mortgage demand figures and positive vaccine sentiment.",2020-05-27 09:54:00-04:00,AIG,positive
49445.0,Shares of several financial services companies are trading higher as equities gain amid coronavirus vaccine hopes as well as a pickup in economic activity as some US states reopen businesses.,2020-05-26 10:33:00-04:00,AIG,positive
49446.0,Shares of several financial stocks are trading higher amid general stock market strength and comments from Federal Reserve Chair Powell stating the Federal Reserve 'is not out of ammunition by a long shot.',2020-05-18 08:43:00-04:00,AIG,positive
49447.0,Shares of several financial companies are trading higher. Not seeing any sector-wide news to justify the price action. NOTE: The financial sector rebound is leading the market higher today.,2020-05-14 14:25:00-04:00,AIG,positive
49448.0,"Shares of several companies in the financial services sector are trading lower amid market weakness, potentially related to cautious comments from Fed Chair Powell, who suggested uncertainty and 'significant' downside risks in the economy. The coronavirus pandemic has slowed economic growth and led to businesses scaling back investment, which has negatively impacted the financial sector.",2020-05-13 11:51:00-04:00,AIG,negative
49449.0,"UBS Maintains Buy on American Intl Gr, Lowers Price Target to $45",2020-05-11 10:15:00-04:00,AIG,negative
49450.0,"Notable Insider Buys This Past Week: Peloton, Illinois Tool Works And More",2020-05-10 14:00:00-04:00,AIG,neutral
49451.0,Shares of several global financial services companies are trading higher as equities gain after US unemployment figures came in below consensus estimates. Equities have been strong this week amid a rebound in oil prices and some US states easing lockdown restrictions.,2020-05-08 10:08:00-04:00,AIG,positive
49452.0,"Keefe, Bruyette & Woods Maintains Outperform on American Intl Gr, Raises Price Target to $36",2020-05-08 09:42:00-04:00,AIG,neutral
49453.0,"Shares of several financial companies are trading higher amid continued economic optimism as some US states ease lockdown restrictions. While jobless claims came in worse than estimates, figures were lower than in prior weeks.",2020-05-07 10:52:00-04:00,AIG,positive
49454.0,William Blair Downgrades American Intl Gr to Market Perform,2020-05-06 05:15:00-04:00,AIG,neutral
49455.0,Shares of several global financial services are trading higher amid positive investor sentiment as some US states begin to reopen their economies and as oil prices gain for the session.,2020-05-05 10:38:00-04:00,AIG,positive
49456.0,"JP Morgan Maintains Neutral on American Intl Gr, Lowers Price Target to $41",2020-05-05 09:46:00-04:00,AIG,positive
49457.0,American International Gr Q1 EPS $0.110 Does Not Compare To $0.720 Estimate,2020-05-04 16:23:00-04:00,AIG,neutral
49458.0,AIG Receives Approval To Commence Underwriting For Syndicate 2019,2020-05-04 08:21:00-04:00,AIG,positive
49459.0,A Peek Into The Markets: US Stock Futures Down; Dow Futures Fall Over 300 Points,2020-05-04 06:00:00-04:00,AIG,neutral
49460.0,"7 Stocks To Watch For May 4, 2020",2020-05-04 04:41:00-04:00,AIG,neutral
49461.0,"Earnings Scheduled For May 4, 2020",2020-05-04 04:07:00-04:00,AIG,neutral
49462.0,"Asian Stocks, US Futures Retreat As Investors Fear Worsening China Relations",2020-05-04 01:59:00-04:00,AIG,negative
49463.0,Shares of several global financial services companies are trading lower on market weakness as investor uncertainty grows following quarterly earnings results from multiple companies.,2020-05-01 09:49:00-04:00,AIG,negative
49464.0,Shares of several global financial services companies are trading lower amid market weakness following US jobless claims and consumer spending data.,2020-04-30 09:57:00-04:00,AIG,negative
49465.0,"Shares of several global financial services companies are trading higher following positive data from a study of Gilead's Remdesivir, a potential coronavirus treatment candidate. A successful treatment could make a sooner return to economic activity and investment possible.",2020-04-29 10:21:00-04:00,AIG,positive
49466.0,Shares of several global financial services companies are trading higher for the session as some US states ease lockdown restrictions and as investors weigh quarterly earnings from blue chip companies.,2020-04-28 10:36:00-04:00,AIG,positive
